season,date,tournament,level,classification,classification_evidence,round,surface,home_player,away_player,home_player_id,away_player_id,winner_code,home_set_score,away_set_score,source,match_key
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Barthel M.,Kostovic T.,531454,848660,2.0,0.0,2.0,TennisData.app,d2e98f2e158349ffa608a439
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Chiesa D.,Grabher J.,162428,346262,2.0,0.0,2.0,TennisData.app,ce596d7809a5101abc58eb0e
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Chwalinska M.,Ambrosio S.,679599,999303,1.0,2.0,0.0,TennisData.app,68007a13f1915460e1a64a2b
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Koevermans A.,Radivojevic L.,898497,272547,2.0,0.0,2.0,TennisData.app,27b3da316c1c83b69a696c5d
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Lazaro Garcia A.,Zidansek T.,655613,688936,2.0,0.0,2.0,TennisData.app,853567974391f452f3cbf94a
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Lemaitre T.,Kung L.,316741,329751,1.0,2.0,0.0,TennisData.app,ac9a9f6e07a242f0e3be0a07
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Maristany G.,Semenistaja D.,216320,762933,2.0,0.0,2.0,TennisData.app,e11a65c294c04e1bd90478fb
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Selekhmeteva O.,Oliynykova O.,825397,571895,1.0,2.0,0.0,TennisData.app,2f69ceef83bcb0b4bf3cfbc0
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Trevisan M.,Bolsova Zadoinov A.,357952,745434,2.0,0.0,2.0,TennisData.app,fe83358ef31204d135a5702f
2025,2025-09-30,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Waltert S.,Kraus S.,330724,879393,1.0,2.0,1.0,TennisData.app,97c3f0e55c26c58524f4cf5b
2025,2025-09-30,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Buyukakcay C.,Appleton E.,319137,175731,2.0,1.0,2.0,TennisData.app,2f14346bc0ff166195146390
2025,2025-09-30,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Diatchenko V.,Hesse A.,165732,526053,2.0,0.0,2.0,TennisData.app,4ea2e6462906430f3fb5dd6a
2025,2025-09-30,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Fruhvirtova L.,Zakharova A.,334255,926087,1.0,2.0,1.0,TennisData.app,23c68a3efc0c5004e806700a
2025,2025-09-30,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Golubic V.,Masarova R.,988932,149280,1.0,2.0,0.0,TennisData.app,ad5d7a223eed68669ff76b82
2025,2025-09-30,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Kawa K.,Eala A.,866608,261807,2.0,1.0,2.0,TennisData.app,e48534ee392211af51725346
2025,2025-09-30,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Lepchenko V.,Tjen J.,958557,797291,1.0,2.0,1.0,TennisData.app,32dca65633d2328bc1836940
2025,2025-09-30,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Okamura K.,Birrell K.,886250,851560,1.0,2.0,0.0,TennisData.app,ac5f48edd33b1064b13bfd39
2025,2025-09-30,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Starodubtseva Y.,Galfi D.,976242,425404,2.0,0.0,2.0,TennisData.app,942b917f0aaff9e4f74168c4
2025,2025-10-01,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Abbagnato A.,Zantedeschi A.,226334,205744,1.0,2.0,1.0,TennisData.app,f35f5da4c327d9571507bb23
2025,2025-10-01,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Bolsova Zadoinov A.,Bejlek S.,745434,429517,2.0,0.0,2.0,TennisData.app,d064241568e415f0124a6122
2025,2025-10-01,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Branstine C.,Brancaccio N.,169028,111614,2.0,0.0,2.0,TennisData.app,8c0a430bb7c8ebd045341fd9
2025,2025-10-01,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Sherif M.,Zidansek T.,729721,688936,2.0,0.0,2.0,TennisData.app,52235ee02b7626f6594ce8ae
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Bartunkova N.,Oz I.,515592,142829,1.0,2.0,1.0,TennisData.app,97adf59ff309b9a8f903821a
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Cirpanli D.,Juvan K.,578784,506008,2.0,0.0,2.0,TennisData.app,b56348ba227c0aebb2a4fc3a
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Costoulas S.,Falkowska W.,652440,803593,1.0,2.0,0.0,TennisData.app,a72e932a0cfc1c576b310f6b
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Dart H.,Shinikova I.,805782,612621,2.0,0.0,2.0,TennisData.app,325aa66557c443bc3ae33f7a
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Jakupovic D.,Aksu A.,334651,692785,2.0,0.0,2.0,TennisData.app,cff37162698d8d8ea8c2eb13
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Lee C. Y.,Quevedo K.,118256,937862,2.0,1.0,2.0,TennisData.app,30e85699dc5da290fd980705
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Nepliy E.,Tikhonova A.,493996,869181,2.0,0.0,2.0,TennisData.app,b832c53e80abb7a04e8efbaf
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Pliskova Ka.,Gjorcheska L.,884844,501465,2.0,0.0,2.0,TennisData.app,3b71e3269db341fce29b0063
2025,2025-10-01,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Timofeeva M.,Mikulskyte J.,394732,704367,1.0,2.0,0.0,TennisData.app,2bc4127a4f62a8281fc98839
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Dolehide C.,Uchijima M.,446701,482165,1.0,2.0,1.0,TennisData.app,ec24f089437befaba41ee949
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Garland J.,Bronzetti L.,286291,152800,1.0,2.0,0.0,TennisData.app,5c6ec1b5bfa7c30d18e7e9fe
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Gibson T.,Jimenez Kasintseva V.,828867,199960,2.0,0.0,2.0,TennisData.app,600b2b1196f668a321c80bd2
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Jovic I.,Sun L.,388459,460138,2.0,0.0,2.0,TennisData.app,f8cd3dfc2a88a853fe042cf4
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Lamens S.,Yao X.,689373,824735,1.0,2.0,0.0,TennisData.app,64a69fc86b3079ff1708a80f
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Volynets K.,Zhu C.,421894,101488,1.0,2.0,0.0,TennisData.app,6540962afd92c900603eb23d
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Golubic V.,Fruhvirtova L.,988932,334255,1.0,2.0,0.0,TennisData.app,c11d75d62f66d7a9e872ee6f
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Jeanjean L.,Maria T.,344636,913730,2.0,0.0,2.0,TennisData.app,45a0fe3200559e2d864a4e36
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Minnen G.,Eala A.,460146,261807,2.0,1.0,2.0,TennisData.app,ff3e4046eadf4f58d70f0a70
2025,2025-10-01,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Putintseva Y.,Galfi D.,133650,425404,1.0,2.0,1.0,TennisData.app,df49f65aa9e39fe47f85a137
2025,2025-10-02,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Chwalinska M.,Semenistaja D.,679599,762933,1.0,2.0,0.0,TennisData.app,8144500dca28879b6fc0d593
2025,2025-10-02,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Radivojevic L.,Grabher J.,272547,346262,1.0,2.0,0.0,TennisData.app,30f0142001e5838ec6c31fad
2025,2025-10-02,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Selekhmeteva O.,Kostovic T.,825397,848660,1.0,2.0,1.0,TennisData.app,945f819f33735f4269fbbd86
2025,2025-10-02,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Waltert S.,Lemaitre T.,330724,316741,1.0,2.0,0.0,TennisData.app,c9e1195ac2a7a2720e14b050
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Appleton E.,Quevedo K.,175731,937862,2.0,0.0,2.0,TennisData.app,db5e2ec98806a0b23c128f60
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Bartunkova N.,Aksu A.,515592,692785,1.0,2.0,0.0,TennisData.app,2bf818b14363f980843b5a59
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Cengiz B.,Vidmanova D.,943543,219553,2.0,0.0,2.0,TennisData.app,ecfbbbc497fc59d7b56a534a
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Costoulas S.,Gjorcheska L.,652440,501465,1.0,2.0,0.0,TennisData.app,d01d401b96569939ced0ed62
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Rakotomanga Rajaonah T.,Hesse A.,792158,526053,2.0,0.0,2.0,TennisData.app,af465aa043980c9d86660e41
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Tikhonova A.,Juvan K.,869181,506008,2.0,0.0,2.0,TennisData.app,241b5e7faa30ce8bed3597c5
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Timofeeva M.,Shinikova I.,394732,612621,1.0,2.0,0.0,TennisData.app,91e957dce26460ea667409ee
2025,2025-10-02,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Werner C.,Klimovicova L.,394004,190070,2.0,0.0,2.0,TennisData.app,ddb6c2b7a6f752c808807129
2025,2025-10-02,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Dolehide C.,Garland J.,446701,286291,1.0,2.0,0.0,TennisData.app,72633effcb2b7f32ca6c7c1f
2025,2025-10-02,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Lamens S.,Volynets K.,689373,421894,2.0,0.0,2.0,TennisData.app,8b9154d4493345ccb30c5536
2025,2025-10-02,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Lepchenko V.,Okamura K.,958557,886250,2.0,0.0,2.0,TennisData.app,ec67eb09ae848bfcf3a40607
2025,2025-10-02,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,hard,Sun L.,Jimenez Kasintseva V.,460138,199960,2.0,1.0,2.0,TennisData.app,c2fa62fbc00be21f2558f15c
2025,2025-10-03,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Brancaccio N.,Bejlek S.,111614,429517,2.0,1.0,2.0,TennisData.app,18953ec8ac08eae7c0a36ad4
2025,2025-10-03,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Selekhmeteva O.,Chwalinska M.,825397,679599,2.0,0.0,2.0,TennisData.app,9e83bdf96d34954f8841c630
2025,2025-10-03,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Waltert S.,Radivojevic L.,330724,272547,2.0,0.0,2.0,TennisData.app,48f4afbbcada939a6c882046
2025,2025-10-03,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Zidansek T.,Abbagnato A.,688936,226334,1.0,2.0,0.0,TennisData.app,5f17c29425ac837c67d62850
2025,2025-10-03,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Bartunkova N.,Quevedo K.,515592,937862,1.0,2.0,1.0,TennisData.app,6de32b71a38cb614655c7368
2025,2025-10-03,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Costoulas S.,Klimovicova L.,652440,190070,2.0,0.0,2.0,TennisData.app,341c189a39d5dc97738f05cc
2025,2025-10-03,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Hesse A.,Vidmanova D.,526053,219553,2.0,0.0,2.0,TennisData.app,95733100e07ccbee95afe0d0
2025,2025-10-03,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Timofeeva M.,Juvan K.,394732,506008,2.0,1.0,2.0,TennisData.app,d0b3bdf7a9fa8154cc727c89
2025,2025-10-03,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Golubic V.,Eala A.,988932,261807,1.0,2.0,1.0,TennisData.app,6d163ef3f124fa4e7150c4be
2025,2025-10-03,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Jimenez Kasintseva V.,Okamura K.,199960,886250,1.0,2.0,0.0,TennisData.app,0945d0715f4a4da29a32e867
2025,2025-10-03,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Putintseva Y.,Maria T.,133650,913730,2.0,,,TennisData.app,6493963c32733bc05e1a4839
2025,2025-10-03,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,hard,Volynets K.,Dolehide C.,421894,446701,1.0,2.0,1.0,TennisData.app,a8e62aa37347d9242cd3e050
2025,2025-10-04,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Brockmann T. J.,Kotliar Y.,132386,763849,2.0,0.0,2.0,TennisData.app,936f1bda06a6b7514746eedf
2025,2025-10-04,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Cavalle-Reimers Y.,Spiteri D.,282430,235216,2.0,0.0,2.0,TennisData.app,9f3296e30bb6a390f85d64ae
2025,2025-10-04,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Kolb M.,Hodzic M.,572630,357159,2.0,0.0,2.0,TennisData.app,44e3c8f59593726aa332c395
2025,2025-10-04,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Kostovic T.,Sagrista Bermejo M.,848660,301356,1.0,2.0,0.0,TennisData.app,f935e47929ad9b84dc0c54b5
2025,2025-10-04,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Kovacevic T.,Kucmova A.,585791,989743,2.0,0.0,2.0,TennisData.app,059304932b9ce49a3d92cdd1
2025,2025-10-04,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Liu M.,Kazionova E.,258616,876717,2.0,0.0,2.0,TennisData.app,b91bda15ff5ddef3f31d8431
2025,2025-10-04,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Monnet C.,Kammerer M.,203674,904575,1.0,2.0,0.0,TennisData.app,434cc91a1381aea91c809c81
2025,2025-10-04,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Bejlek S.,Chwalinska M.,429517,679599,1.0,2.0,0.0,TennisData.app,c84a0a24acb8e8fbbd638bcb
2025,2025-10-04,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Zidansek T.,Radivojevic L.,688936,272547,2.0,1.0,2.0,TennisData.app,72827c0fda32dbe022a10820
2025,2025-10-04,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,hard,Klimovicova L.,Juvan K.,190070,506008,2.0,1.0,2.0,TennisData.app,a743bea0f3d00d6b08ec6ccd
2025,2025-10-04,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,hard,Vidmanova D.,Bartunkova N.,219553,515592,2.0,0.0,2.0,TennisData.app,03bb33599e339dbcf96a56da
2025,2025-10-04,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,hard,Golubic V.,Maria T.,988932,913730,1.0,2.0,0.0,TennisData.app,0d64be8e38fabe95fe11743a
2025,2025-10-04,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,hard,Jimenez Kasintseva V.,Volynets K.,199960,421894,2.0,0.0,2.0,TennisData.app,9b479110246841e97913d9b4
2025,2025-10-05,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Brancaccio N.,Branstine C.,111614,169028,1.0,2.0,0.0,TennisData.app,3066dc1f4424fbfa6af3c18e
2025,2025-10-05,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Carle M. L.,Palicova B.,957435,358964,1.0,2.0,0.0,TennisData.app,6b322bdc4118f03e9eb738cb
2025,2025-10-05,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Kostovic T.,Kazionova E.,848660,876717,1.0,2.0,0.0,TennisData.app,10b686003c20d47ca40da2b7
2025,2025-10-05,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Kotliar Y.,Hodzic M.,763849,357159,2.0,0.0,2.0,TennisData.app,b37b2487a99a31fdf1ecbf63
