date,tournament,surface,round,winner_name,loser_name,score,best_of,sackmann_source_ref,sackmann_tourney_id,sackmann_match_num,sackmann_tourney_level,provider
2012-03-21,Miami Masters,Hard,R128,Marcos Baghdatis,Leonardo Mayer,6-1 6-4,3,2012-403-1,2012-403,1,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Grigor Dimitrov,Mikhail Kukushkin,6-2 6-2,3,2012-403-10,2012-403,10,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Antonio Veic,Denis Kudla,2-6 6-2 6-1,3,2012-403-11,2012-403,11,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Guillermo Garcia-Lopez,Rajeev Ram,6-4 7-6(7),3,2012-403-12,2012-403,12,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,David Nalbandian,Steve Darcis,6-4 7-6(0),3,2012-403-13,2012-403,13,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Roberto Bautista Agut,Andreas Seppi,6-3 1-6 6-3,3,2012-403-14,2012-403,14,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Robin Haase,Marinko Matosevic,6-3 6-4,3,2012-403-15,2012-403,15,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Arnaud Clement,Dudi Sela,6-3 6-3,3,2012-403-16,2012-403,16,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Alejandro Falla,Denis Istomin,6-1 2-1 RET,3,2012-403-17,2012-403,17,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Xavier Malisse,Edouard Roger-Vasselin,7-6(3) 6-3,3,2012-403-18,2012-403,18,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Fred Gil,Thomaz Bellucci,6-3 6-4,3,2012-403-19,2012-403,19,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Gilles Muller,Alex Bogomolov Jr.,5-7 6-4 7-6(5),3,2012-403-2,2012-403,2,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Ivan Dodig,Tobias Kamke,6-0 2-6 7-6(5),3,2012-403-20,2012-403,20,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Nikolay Davydenko,James Blake,4-6 6-4 6-4,3,2012-403-21,2012-403,21,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Lukas Lacko,Ryan Sweeting,6-4 6-4,3,2012-403-22,2012-403,22,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Cedrik-Marcel Stebe,Flavio Cipolla,6-3 7-5,3,2012-403-23,2012-403,23,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Lukas Rosol,Michael Llodra,6-4 7-6(6),3,2012-403-24,2012-403,24,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Tommy Haas,Guillaume Rufin,6-4 6-4,3,2012-403-25,2012-403,25,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Santiago Giraldo,Pablo Andujar,6-3 6-2,3,2012-403-26,2012-403,26,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Albert Ramos-Vinolas,Simone Bolelli,6-3 6-1,3,2012-403-27,2012-403,27,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Ivo Karlovic,Lukasz Kubot,6-3 6-7(2) 7-6(2),3,2012-403-28,2012-403,28,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Igor Kunitsyn,Jesse Levine,7-6(8) 7-6(3),3,2012-403-29,2012-403,29,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Yen-Hsun Lu,Jarkko Nieminen,6-4 6-3,3,2012-403-3,2012-403,3,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Benjamin Becker,Olivier Rochus,5-7 6-3 6-2,3,2012-403-30,2012-403,30,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Bernard Tomic,Sergiy Stakhovsky,7-6(4) 6-3,3,2012-403-31,2012-403,31,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Ryan Harrison,Potito Starace,6-7(6) 6-4 6-4,3,2012-403-32,2012-403,32,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Novak Djokovic,Marcos Baghdatis,6-4 6-4,3,2012-403-33,2012-403,33,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Viktor Troicki,Guillermo Garcia-Lopez,4-6 6-1 6-4,3,2012-403-34,2012-403,34,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Richard Gasquet,Cedrik-Marcel Stebe,6-3 6-7(6) 6-2,3,2012-403-35,2012-403,35,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Albert Ramos-Vinolas,Feliciano Lopez,6-4 7-6(5),3,2012-403-36,2012-403,36,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Juan Martin del Potro,Ivo Karlovic,7-5 6-4,3,2012-403-37,2012-403,37,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Marin Cilic,Igor Kunitsyn,6-3 7-6(1),3,2012-403-38,2012-403,38,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Julien Benneteau,Benjamin Becker,3-6 6-3 7-6(4),3,2012-403-39,2012-403,39,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Sergei Bubka,Ernests Gulbis,6-4 6-4,3,2012-403-4,2012-403,4,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,David Ferrer,Bernard Tomic,6-4 6-4,3,2012-403-40,2012-403,40,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Roger Federer,Ryan Harrison,6-2 7-6(3),3,2012-403-41,2012-403,41,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Andy Roddick,Gilles Muller,6-3 6-2,3,2012-403-42,2012-403,42,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Juan Monaco,Yen-Hsun Lu,5-0 RET,3,2012-403-43,2012-403,43,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Gael Monfils,Sergei Bubka,6-4 6-4,3,2012-403-44,2012-403,44,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Nicolas Almagro,David Goffin,6-4 6-2,3,2012-403-45,2012-403,45,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Fernando Verdasco,Bjorn Phau,6-3 6-0,3,2012-403-46,2012-403,46,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Kevin Anderson,Sam Querrey,6-3 6-7(3) 6-3,3,2012-403-47,2012-403,47,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Mardy Fish,Frank Dancevic,6-3 7-6(1),3,2012-403-48,2012-403,48,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Tomas Berdych,Nicolas Mahut,7-5 6-1,3,2012-403-49,2012-403,49,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,David Goffin,Donald Young,7-5 6-4,3,2012-403-5,2012-403,5,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Grigor Dimitrov,Juan Ignacio Chela,6-2 4-6 6-4,3,2012-403-50,2012-403,50,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Alexandr Dolgopolov,Antonio Veic,6-4 7-5,3,2012-403-51,2012-403,51,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Janko Tipsarevic,David Nalbandian,7-5 6-3,3,2012-403-52,2012-403,52,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Gilles Simon,Roberto Bautista Agut,6-4 6-2,3,2012-403-53,2012-403,53,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Jurgen Melzer,Robin Haase,7-6(2) 3-6 6-4,3,2012-403-54,2012-403,54,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Milos Raonic,Arnaud Clement,7-6(7) 6-2,3,2012-403-55,2012-403,55,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Andy Murray,Alejandro Falla,6-2 6-3,3,2012-403-56,2012-403,56,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Jo-Wilfried Tsonga,Xavier Malisse,7-5 7-5,3,2012-403-57,2012-403,57,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Philipp Kohlschreiber,Fred Gil,6-2 7-5,3,2012-403-58,2012-403,58,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Florian Mayer,Ivan Dodig,6-4 7-5,3,2012-403-59,2012-403,59,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Bjorn Phau,Carlos Berlocq,6-4 6-2,3,2012-403-6,2012-403,6,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,John Isner,Nikolay Davydenko,2-6 6-3 6-4,3,2012-403-60,2012-403,60,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Kei Nishikori,Lukas Lacko,6-3 6-3,3,2012-403-61,2012-403,61,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Lukas Rosol,Marcel Granollers,2-6 6-3 6-1,3,2012-403-62,2012-403,62,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Radek Stepanek,Tommy Haas,7-6(4) 6-1,3,2012-403-63,2012-403,63,M,sackmann-local
2012-03-21,Miami Masters,Hard,R64,Rafael Nadal,Santiago Giraldo,6-2 6-0,3,2012-403-64,2012-403,64,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Novak Djokovic,Viktor Troicki,6-3 6-4,3,2012-403-65,2012-403,65,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Richard Gasquet,Albert Ramos-Vinolas,6-2 5-7 6-3,3,2012-403-66,2012-403,66,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Juan Martin del Potro,Marin Cilic,6-3 7-6(3),3,2012-403-67,2012-403,67,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,David Ferrer,Julien Benneteau,7-6(5) 6-4,3,2012-403-68,2012-403,68,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Andy Roddick,Roger Federer,7-6(4) 1-6 6-4,3,2012-403-69,2012-403,69,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Sam Querrey,Matthew Ebden,6-1 5-7 7-5,3,2012-403-7,2012-403,7,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Juan Monaco,Gael Monfils,4-6 6-3 6-4,3,2012-403-70,2012-403,70,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Nicolas Almagro,Fernando Verdasco,6-3 6-4,3,2012-403-71,2012-403,71,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Mardy Fish,Kevin Anderson,6-4 6-3,3,2012-403-72,2012-403,72,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Grigor Dimitrov,Tomas Berdych,6-3 2-6 6-4,3,2012-403-73,2012-403,73,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Janko Tipsarevic,Alexandr Dolgopolov,6-4 5-7 6-2,3,2012-403-74,2012-403,74,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Gilles Simon,Jurgen Melzer,7-6(5) 6-4,3,2012-403-75,2012-403,75,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Andy Murray,Milos Raonic,W/O,3,2012-403-76,2012-403,76,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Jo-Wilfried Tsonga,Philipp Kohlschreiber,6-4 7-6(2),3,2012-403-77,2012-403,77,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Florian Mayer,John Isner,6-4 6-2,3,2012-403-78,2012-403,78,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Kei Nishikori,Lukas Rosol,6-4 6-2,3,2012-403-79,2012-403,79,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Frank Dancevic,Jeremy Chardy,7-5 7-6(0),3,2012-403-8,2012-403,8,M,sackmann-local
2012-03-21,Miami Masters,Hard,R32,Rafael Nadal,Radek Stepanek,6-2 6-2,3,2012-403-80,2012-403,80,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,Novak Djokovic,Richard Gasquet,7-5 6-3,3,2012-403-81,2012-403,81,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,David Ferrer,Juan Martin del Potro,6-3 6-3,3,2012-403-82,2012-403,82,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,Juan Monaco,Andy Roddick,7-5 6-0,3,2012-403-83,2012-403,83,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,Mardy Fish,Nicolas Almagro,6-3 6-7(2) 6-3,3,2012-403-84,2012-403,84,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,Janko Tipsarevic,Grigor Dimitrov,7-6(3) 6-2,3,2012-403-85,2012-403,85,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,Andy Murray,Gilles Simon,6-3 6-4,3,2012-403-86,2012-403,86,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,Jo-Wilfried Tsonga,Florian Mayer,6-3 6-2,3,2012-403-87,2012-403,87,M,sackmann-local
2012-03-21,Miami Masters,Hard,R16,Rafael Nadal,Kei Nishikori,6-4 6-4,3,2012-403-88,2012-403,88,M,sackmann-local
2012-03-21,Miami Masters,Hard,QF,Novak Djokovic,David Ferrer,6-2 7-6(1),3,2012-403-89,2012-403,89,M,sackmann-local
2012-03-21,Miami Masters,Hard,R128,Nicolas Mahut,Fernando Gonzalez,7-5 4-6 7-6(3),3,2012-403-9,2012-403,9,M,sackmann-local
2012-03-21,Miami Masters,Hard,QF,Juan Monaco,Mardy Fish,6-1 6-3,3,2012-403-90,2012-403,90,M,sackmann-local
2012-03-21,Miami Masters,Hard,QF,Andy Murray,Janko Tipsarevic,4-6 6-3 6-4,3,2012-403-91,2012-403,91,M,sackmann-local
2012-03-21,Miami Masters,Hard,QF,Rafael Nadal,Jo-Wilfried Tsonga,6-2 5-7 6-4,3,2012-403-92,2012-403,92,M,sackmann-local
2012-03-21,Miami Masters,Hard,SF,Novak Djokovic,Juan Monaco,6-0 7-6(5),3,2012-403-93,2012-403,93,M,sackmann-local
2012-03-21,Miami Masters,Hard,SF,Andy Murray,Rafael Nadal,W/O,3,2012-403-94,2012-403,94,M,sackmann-local
2012-03-21,Miami Masters,Hard,F,Novak Djokovic,Andy Murray,6-1 7-6(4),3,2012-403-95,2012-403,95,M,sackmann-local
2012-04-06,Davis Cup G1 R2: ISR vs POR,Hard,RR,Dudi Sela,Fred Gil,6-3 6-4 6-4,5,2012-D018-1,2012-D018,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: ISR vs POR,Hard,RR,Amir Weintraub,Rui Machado,5-7 6-3 6-1 7-5,5,2012-D018-2,2012-D018,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: ISR vs POR,Hard,RR,Joao Sousa,Andy Ram,7-5 6-0,3,2012-D018-3,2012-D018,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: ISR vs POR,Hard,RR,Fred Gil,Amir Weintraub,3-6 6-3 7-6(3),3,2012-D018-4,2012-D018,4,D,sackmann-local
2012-04-06,Davis Cup G1 R2: GBR vs BEL,Hard,RR,Steve Darcis,Josh Goodall,6-7(2) 6-3 6-4 6-4,5,2012-D019-1,2012-D019,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: GBR vs BEL,Hard,RR,Olivier Rochus,Daniel Evans,3-6 6-4 7-6(7) 6-4,5,2012-D019-2,2012-D019,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: GBR vs BEL,Hard,RR,David Goffin,Josh Goodall,6-4 6-4 6-4,5,2012-D019-3,2012-D019,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: GBR vs BEL,Hard,RR,Ruben Bemelmans,Daniel Evans,6-4 6-4,3,2012-D019-4,2012-D019,4,D,sackmann-local
2012-04-06,Davis Cup G1 R2: NED vs ROU,Hard,RR,Thomas Schoorel,Petru-Alexandru Luncanu,6-1 6-3 6-3,5,2012-D020-1,2012-D020,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: NED vs ROU,Hard,RR,Robin Haase,Andrei Daescu,6-3 6-3 6-4,5,2012-D020-2,2012-D020,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: NED vs ROU,Hard,RR,Robin Haase,Petru-Alexandru Luncanu,7-5 6-2,3,2012-D020-3,2012-D020,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: NED vs ROU,Hard,RR,Thomas Schoorel,Darius Florin Bragusi,6-2 6-2,3,2012-D020-4,2012-D020,4,D,sackmann-local
2012-04-06,Davis Cup G1 R2: RSA vs SLO,Hard,RR,Blaz Kavcic,Ruan Roelofse,6-7(4) 6-1 6-1 6-3,5,2012-D021-1,2012-D021,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: RSA vs SLO,Hard,RR,Izak Van der Merwe,Grega Zemlja,6-1 3-6 6-3 6-4,5,2012-D021-2,2012-D021,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: RSA vs SLO,Hard,RR,Izak Van der Merwe,Blaz Kavcic,7-6(3) 6-4 6-4,5,2012-D021-3,2012-D021,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: RSA vs SLO,Hard,RR,Ruan Roelofse,Nik Razborsek,4-6 6-3 7-6(2),3,2012-D021-4,2012-D021,4,D,sackmann-local
2012-04-06,Davis Cup G1 R2: UZB vs IND,Clay,RR,Denis Istomin,Sanam Singh,6-3 6-2 6-4,5,2012-D025-1,2012-D025,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: UZB vs IND,Clay,RR,Farrukh Dustov,Yuki Bhambri,6-4 6-4 6-3,5,2012-D025-2,2012-D025,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: UZB vs IND,Clay,RR,Yuki Bhambri,Denis Istomin,6-7(1) 7-6(3) 7-6(3),3,2012-D025-3,2012-D025,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: UZB vs IND,Clay,RR,Rohan Bopanna,Sarvar Ikramov,6-2 6-7(0) 6-1,3,2012-D025-4,2012-D025,4,D,sackmann-local
2012-04-06,Davis Cup G1 R2: AUS vs KOR,Hard,RR,Bernard Tomic,Min-Hyeok Cho,7-5 6-3 6-3,5,2012-D026-1,2012-D026,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: AUS vs KOR,Hard,RR,Matthew Ebden,Suk-Young Jeong,6-3 6-3 6-4,5,2012-D026-2,2012-D026,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: AUS vs KOR,Hard,RR,Bernard Tomic,Jung-Woong Na,6-2 6-1,3,2012-D026-3,2012-D026,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: AUS vs KOR,Hard,RR,Marinko Matosevic,Min-Hyeok Cho,6-2 2-6 6-0,3,2012-D026-4,2012-D026,4,D,sackmann-local
2012-04-06,Davis Cup G1 R2: URU vs CHI,Clay,RR,Marcel Felder,Jorge Aguilar,6-4 6-7(3) 6-1 6-2,5,2012-D027-1,2012-D027,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: URU vs CHI,Clay,RR,Paul Capdeville,Martin Cuevas,6-1 6-3 6-0,5,2012-D027-2,2012-D027,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: URU vs CHI,Clay,RR,Paul Capdeville,Marcel Felder,6-2 4-6 2-6 6-2 6-3,5,2012-D027-3,2012-D027,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: BRA vs COL,Clay,RR,Santiago Giraldo,Joao Souza,6-3 6-4 6-4,5,2012-D028-1,2012-D028,1,D,sackmann-local
2012-04-06,Davis Cup G1 R2: BRA vs COL,Clay,RR,Thomaz Bellucci,Alejandro Falla,2-6 3-6 6-1 6-4 6-3,5,2012-D028-2,2012-D028,2,D,sackmann-local
2012-04-06,Davis Cup G1 R2: BRA vs COL,Clay,RR,Thomaz Bellucci,Santiago Giraldo,6-2 7-6(3) 6-2,5,2012-D028-3,2012-D028,3,D,sackmann-local
2012-04-06,Davis Cup G1 R2: BRA vs COL,Clay,RR,Joao Souza,Robert Farah,4-6 6-3 6-4,3,2012-D028-4,2012-D028,4,D,sackmann-local
2012-04-06,Davis Cup WG QF: ESP vs AUT,Clay,RR,Nicolas Almagro,Jurgen Melzer,6-2 6-2 6-4,5,2012-D037-1,2012-D037,1,D,sackmann-local
2012-04-06,Davis Cup WG QF: ESP vs AUT,Clay,RR,David Ferrer,Andreas Haider-Maurer,6-1 6-3 6-1,5,2012-D037-2,2012-D037,2,D,sackmann-local
2012-04-06,Davis Cup WG QF: ESP vs AUT,Clay,RR,David Ferrer,Jurgen Melzer,7-5 6-3 6-3,5,2012-D037-3,2012-D037,3,D,sackmann-local
2012-04-06,Davis Cup WG QF: ESP vs AUT,Clay,RR,Nicolas Almagro,Alexander Peya,7-5 7-5,3,2012-D037-4,2012-D037,4,D,sackmann-local
2012-04-06,Davis Cup WG QF: FRA vs USA,Clay,RR,Jo-Wilfried Tsonga,Ryan Harrison,7-5 6-2 2-6 6-2,5,2012-D038-1,2012-D038,1,D,sackmann-local
2012-04-06,Davis Cup WG QF: FRA vs USA,Clay,RR,John Isner,Gilles Simon,6-3 6-2 7-5,5,2012-D038-2,2012-D038,2,D,sackmann-local
2012-04-06,Davis Cup WG QF: FRA vs USA,Clay,RR,John Isner,Jo-Wilfried Tsonga,6-3 7-6(4) 5-7 6-3,5,2012-D038-3,2012-D038,3,D,sackmann-local
2012-04-06,Davis Cup WG QF: FRA vs USA,Clay,RR,Gilles Simon,Ryan Harrison,6-2 6-3,3,2012-D038-4,2012-D038,4,D,sackmann-local
2012-04-06,Davis Cup WG QF: CZE vs SRB,Clay,RR,Tomas Berdych,Viktor Troicki,6-2 6-1 6-2,5,2012-D039-1,2012-D039,1,D,sackmann-local
2012-04-06,Davis Cup WG QF: CZE vs SRB,Clay,RR,Janko Tipsarevic,Radek Stepanek,5-7 6-4 6-4 4-6 9-7,5,2012-D039-2,2012-D039,2,D,sackmann-local
2012-04-06,Davis Cup WG QF: CZE vs SRB,Clay,RR,Tomas Berdych,Janko Tipsarevic,7-6(6) 7-6(6) 7-6(7),5,2012-D039-3,2012-D039,3,D,sackmann-local
2012-04-06,Davis Cup WG QF: CZE vs SRB,Clay,RR,Lukas Rosol,Viktor Troicki,7-6(5) 7-5,3,2012-D039-4,2012-D039,4,D,sackmann-local
2012-04-06,Davis Cup WG QF: ARG vs CRO,Clay,RR,Marin Cilic,David Nalbandian,5-7 6-4 4-6 7-6(2) 6-3,5,2012-D040-1,2012-D040,1,D,sackmann-local
2012-04-06,Davis Cup WG QF: ARG vs CRO,Clay,RR,Juan Martin del Potro,Ivo Karlovic,6-2 7-6(7) 6-1,5,2012-D040-2,2012-D040,2,D,sackmann-local
2012-04-06,Davis Cup WG QF: ARG vs CRO,Clay,RR,Juan Martin del Potro,Marin Cilic,6-1 6-2 6-1,5,2012-D040-3,2012-D040,3,D,sackmann-local
2012-04-06,Davis Cup WG QF: ARG vs CRO,Clay,RR,Juan Monaco,Antonio Veic,6-1 6-1,3,2012-D040-4,2012-D040,4,D,sackmann-local
2012-04-06,Davis Cup G1 PO: TPE vs CHN,Hard,RR,Di Wu,Tsung-Hua Yang,6-4 2-6 7-6(0) 3-6 8-6,5,2012-D050-1,2012-D050,1,D,sackmann-local
2012-04-06,Davis Cup G1 PO: TPE vs CHN,Hard,RR,Jimmy Wang,Ze Zhang,6-3 6-4 3-6 6-2,5,2012-D050-2,2012-D050,2,D,sackmann-local
2012-04-06,Davis Cup G1 PO: TPE vs CHN,Hard,RR,Tsung-Hua Yang,Ze Zhang,6-3 6-3 3-6 7-5,5,2012-D050-3,2012-D050,3,D,sackmann-local
2012-04-06,Davis Cup G1 PO: TPE vs CHN,Hard,RR,Di Wu,Jimmy Wang,6-4 7-6(4) 7-6(4),5,2012-D050-4,2012-D050,4,D,sackmann-local
2012-04-06,Davis Cup G2 R2: UKR vs CYP,Hard,RR,Sergiy Stakhovsky,Christos Hadjigeorgiou,6-1 6-2 6-1,5,2012-D052-1,2012-D052,1,D,sackmann-local
2012-04-06,Davis Cup G2 R2: UKR vs CYP,Hard,RR,Sergei Bubka,Sergis Kyratzis,6-3 7-6(2) 6-3,5,2012-D052-2,2012-D052,2,D,sackmann-local
2012-04-06,Davis Cup G2 R2: UKR vs CYP,Hard,RR,Denys Molchanov,Sergis Kyratzis,6-2 6-2,3,2012-D052-3,2012-D052,3,D,sackmann-local
2012-04-06,Davis Cup G2 R2: UKR vs CYP,Hard,RR,Vladyslav Manafov,Christos Hadjigeorgiou,6-3 6-2,3,2012-D052-4,2012-D052,4,D,sackmann-local
2012-04-06,Davis Cup G2 R2: HUN vs LAT,Carpet,RR,Marton Fucsovics,Ernests Gulbis,6-7(7) 6-3 6-4 4-6 6-3,5,2012-D053-1,2012-D053,1,D,sackmann-local
2012-04-06,Davis Cup G2 R2: HUN vs LAT,Carpet,RR,Adam Kellner,Deniss Pavlovs,6-3 6-7(2) 6-2 6-2,5,2012-D053-2,2012-D053,2,D,sackmann-local
2012-04-06,Davis Cup G2 R2: HUN vs LAT,Carpet,RR,Ernests Gulbis,Attila Balazs,6-4 6-3 6-3,5,2012-D053-3,2012-D053,3,D,sackmann-local
2012-04-06,Davis Cup G2 R2: HUN vs LAT,Carpet,RR,Andis Juska,Marton Fucsovics,7-6(8) 7-6(2) 6-4,5,2012-D053-4,2012-D053,4,D,sackmann-local
2012-04-06,Davis Cup G2 R2: BLR vs BIH,Hard,RR,Amer Delic,Dzmitry Zhyrmont,6-4 6-4 4-6 7-5,5,2012-D054-1,2012-D054,1,D,sackmann-local
2012-04-06,Davis Cup G2 R2: BLR vs BIH,Hard,RR,Uladzimir Ignatik,Damir Dzumhur,6-3 7-6(4) 6-3,5,2012-D054-2,2012-D054,2,D,sackmann-local
2012-04-06,Davis Cup G2 R2: BLR vs BIH,Hard,RR,Uladzimir Ignatik,Amer Delic,7-6(16) 7-6(7) 6-4,5,2012-D054-3,2012-D054,3,D,sackmann-local
2012-04-06,Davis Cup G2 R2: BLR vs BIH,Hard,RR,Dzmitry Zhyrmont,Damir Dzumhur,6-1 7-5,3,2012-D054-4,2012-D054,4,D,sackmann-local
2012-04-06,Davis Cup G2 R2: POL vs EST,Carpet,RR,Lukasz Kubot,Vladimir Ivanov,6-3 6-2 6-2,5,2012-D055-1,2012-D055,1,D,sackmann-local
2012-04-06,Davis Cup G2 R2: POL vs EST,Carpet,RR,Jerzy Janowicz,Jurgen Zopp,7-6(4) 7-6(2) 3-6 6-1,5,2012-D055-2,2012-D055,2,D,sackmann-local
2012-04-06,Davis Cup G2 R2: POL vs EST,Carpet,RR,Jurgen Zopp,Mariusz Fyrstenberg,6-3 7-6(4),3,2012-D055-3,2012-D055,3,D,sackmann-local
2012-04-06,Davis Cup G2 R2: POL vs EST,Carpet,RR,Jerzy Janowicz,Jaak Poldma,6-0 7-6(3),3,2012-D055-4,2012-D055,4,D,sackmann-local
2012-04-06,Davis Cup G2 PO: MAR vs MON,Clay,RR,Yassine Idmbarek,Benjamin Balleret,7-5 7-5 6-3,5,2012-D058-1,2012-D058,1,D,sackmann-local
2012-04-06,Davis Cup G2 PO: MAR vs MON,Clay,RR,Jean-Rene Lisnard,Mehdi Ziadi,7-6(4) 6-4 6-3,5,2012-D058-2,2012-D058,2,D,sackmann-local
2012-04-06,Davis Cup G2 PO: MAR vs MON,Clay,RR,Benjamin Balleret,Anas Fattar,6-1 6-4 6-2,5,2012-D058-3,2012-D058,3,D,sackmann-local
2012-04-06,Davis Cup G2 PO: MAR vs MON,Clay,RR,Jean-Rene Lisnard,Yassine Idmbarek,6-4 6-4 4-6 7-6(3),5,2012-D058-4,2012-D058,4,D,sackmann-local
2012-04-06,Davis Cup G2 PO: EGY vs IRL,Clay,RR,James McGee,Karim-Mohamed Maamoun,2-6 6-4 6-2 7-5,5,2012-D059-1,2012-D059,1,D,sackmann-local
