match_key,season,date,tournament,location,tier,court,surface,round,best_of,winner,loser,winner_rank,loser_rank,winner_sets,loser_sets,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,comment,source,source_url
313e12b6b69f7a169e398954,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Date Krumm K.,Chakvetadze A.,64,76,2,1,7,5,3,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
9c298783527b8404032c69b6,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Errani S.,Malek T.,43,83,2,0,6,1,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
3fc0ecab03e7a83671386202,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Goerges J.,Morita A.,67,89,2,0,7,6,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
f8cf2a034b3a6523dce1ecf7,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Henin J.,Craybas J.,33,90,2,0,6,2,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
55bd60b445739125b38c92a4,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Koryttseva M.,Barrois K.,107,88,2,1,2,6,6,3,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
2892f1ae2125056422bbab68,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Dellacqua C.,60,234,2,0,6,3,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
fc7d37cd6878c5625ddeaa66,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Parmentier P.,Bammer S.,106,57,2,1,6,3,3,6,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
72414b0d0bbe9b0ce7d7dc56,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Paszek T.,Keothavong A.,197,124,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
274579b3f635b3e53c9aeb7a,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Petkovic A.,Rodionova An.,44,93,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
3a73652e97965181ac366d53,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Pironkova T.,Watson H.,117,406,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
d274c96994deba510ad822ed,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Razzano V.,Lepchenko V.,39,108,1,0,6,3,5,0,,,,,,,Retired,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
5f5d8c460b99cf6dd6358404,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Schnyder P.,Srebotnik K.,46,399,2,1,6,2,6,7,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
561b542ca6cb520b60db6396,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Pivovarova A.,36,172,2,0,6,1,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
c6c93811db7079cdf51abe8d,2010,2010-03-24,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Vinci R.,Kulikova R.,55,71,2,1,3,6,6,3,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
68c207f767d16cf4d76da2bd,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,1st Round,3,Oudin M.,Krajicek M.,42,131,2,0,6,2,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
25a96635d7779fe75f06ae02,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Bacsinszky T.,Li N.,54,11,2,1,6,4,4,6,7,6,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
67b3e30c2c2676c74d450ede,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Bartoli M.,Rybarikova M.,15,52,2,0,6,2,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
3e0c1252c5db5f6b8ef7bc55,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Dulko G.,Bondarenko A.,37,24,2,0,7,5,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
d1ec458f4933c4934ef4b8d8,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Hantuchova D.,Schnyder P.,25,46,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
8af9d30e4ac961e77315ad3e,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Hercog P.,Wozniak A.,51,38,2,0,7,6,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
88b8f7ec59fc2b012718b689,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Parmentier P.,58,106,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
12d0b69783733eb03964655a,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Peng S.,4,56,2,1,6,2,3,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
9ff45570723576f055c513eb,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Martic P.,Rezai A.,74,21,2,1,7,5,5,7,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
d4736c9bd78ec2c505556d72,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Petkovic A.,Pennetta F.,44,13,2,1,6,3,3,6,6,0,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
91bd37273158b4f693e0d91e,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Petrova N.,Date Krumm K.,18,64,2,0,6,3,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
ccdadbfd81724b1cd3f7cec6,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Makarova E.,9,60,2,0,7,5,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
b2447eff0665a40aec50469d,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Shvedova Y.,Lisicki S.,48,26,1,0,6,3,0,1,,,,,,,Retired,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
22353887fe9f16bade40772d,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Szavay A.,Molik A.,31,110,2,0,6,0,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
b045433d09bd024d6332b1d1,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Vinci R.,Medina Garrigues A.,55,32,2,0,6,4,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
e6a0e9b264e17dbe1416b162,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Wickmayer Y.,Baltacha E.,14,62,2,0,6,1,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
6d9535fe6789189dd865f2a9,2010,2010-03-25,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Cirstea S.,5,40,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
6e56c6150c28532ee55149ba,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Dulgheru A.,7,49,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
fcf3233bbb449bbfc8a4f55b,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Cibulkova D.,Arvidsson S.,28,81,2,0,6,0,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
7df811743b91e7a9378f03e3,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Clijsters K.,Kvitova P.,16,65,2,0,6,1,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
d4644c27c67166c785f1544d,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Errani S.,Kleybanova A.,43,22,2,0,6,4,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
4016cf1abc47266cad24cc3c,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Jankovic J.,Koryttseva M.,8,107,2,0,6,4,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
60ff8b8eb8cecfab78afa614,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Kirilenko M.,Czink M.,30,47,2,1,4,6,6,2,7,6,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
c93862b376a98c3b1e862caa,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Paszek T.,35,197,2,1,7,6,4,6,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
5cf24a5d1ef624e681922d32,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Peer S.,Kudryavtseva A.,20,78,2,0,6,1,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
ea9d59a738813a771e029152,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Razzano V.,Zheng J.,39,19,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
6bfdb54e6d27b3684f5745a7,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Safarova L.,Martinez-Sanchez M.J.,41,27,2,1,4,6,7,6,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
0be53896447d34daca036ef5,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Schiavone F.,Cornet A.,17,80,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
f5707f77081fef4d4fd616f2,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Suarez Navarro C.,10,36,2,1,4,6,7,5,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
20fdb40026933fa83420a42d,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Vesnina E.,Goerges J.,34,67,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
b288a75a38e5d973f5653751,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Pironkova T.,2,117,2,1,3,6,6,3,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
59e4a7732e59abc417dac1b5,2010,2010-03-26,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Oudin M.,23,42,2,0,6,1,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
b69ef81c72233578f5427c7b,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,2nd Round,3,Henin J.,Dementieva E.,33,6,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
4a8ec901ff4f3e585656c2d6,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Bacsinszky T.,Hercog P.,54,51,2,0,6,2,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
2fee6de1e189db8c3fc73c53,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Bartoli M.,Dulko G.,15,37,2,0,7,6,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
da89a40dc16c2bffb36b7b73,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Szavay A.,4,31,2,0,6,2,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
acdb62721c64d6c5bfa20a21,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Ivanovic A.,9,58,2,0,7,5,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
4a863dbc52f90c5c4a9aa2c7,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Shvedova Y.,Petkovic A.,48,44,2,1,6,0,5,7,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
e2641a87f44dbcd4c97b74c1,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Wickmayer Y.,Martic P.,14,74,2,0,6,3,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
19fce618096a8e1099c013a3,2010,2010-03-27,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Williams V.,Vinci R.,5,55,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
c13c70d5d4cd53eb641e0df5,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Azarenka V.,Safarova L.,7,41,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
faeee6975bbce94c61d089ca,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Clijsters K.,Peer S.,16,20,2,0,6,0,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
539a28720ce1ada74a978470,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Hantuchova D.,Petrova N.,25,18,2,0,6,2,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
7292b80d6e65424d7d1376ed,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Henin J.,Cibulkova D.,33,28,2,0,6,4,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
39544f98eea36dcb900fbbe6,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Pavlyuchenkova A.,Schiavone F.,35,17,2,0,7,5,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
27c901e1ce32abec4b2da578,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Stosur S.,Razzano V.,10,39,2,1,4,6,7,5,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
8885e8a42a7a6cbe9289704a,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Wozniacki C.,Kirilenko M.,2,30,2,1,1,6,6,1,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
dae674a710be1d38b2c97091,2010,2010-03-28,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Zvonareva V.,Errani S.,23,43,2,0,6,2,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
b0f650118114d7928f9debaf,2010,2010-03-29,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,3rd Round,3,Jankovic J.,Vesnina E.,8,34,2,0,7,6,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
efc16326f605dc4cce3e1ce5,2010,2010-03-29,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Bartoli M.,Kuznetsova S.,15,4,2,0,6,3,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
c7407845cf5ef5fd7359b7bd,2010,2010-03-29,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Clijsters K.,Azarenka V.,16,7,2,0,6,4,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
510270d0b1eafe8ac85ca488,2010,2010-03-29,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Radwanska A.,Shvedova Y.,9,48,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
5380c943b78d9e28a80cf3b8,2010,2010-03-29,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Stosur S.,Jankovic J.,10,8,2,0,6,1,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
0427738870391a4d04b93c97,2010,2010-03-29,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Wickmayer Y.,Bacsinszky T.,14,54,2,0,6,0,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
5ccc60c2822972e370d2110a,2010,2010-03-29,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Williams V.,Hantuchova D.,5,25,2,1,1,6,7,5,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
fa5deb2d71a9fd7e4fa71c15,2010,2010-03-30,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Henin J.,Zvonareva V.,33,23,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
5939d1783cdcf2244eb42bb9,2010,2010-03-30,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,4th Round,3,Wozniacki C.,Pavlyuchenkova A.,2,35,2,0,6,2,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
abda1969f697914b8170d438,2010,2010-03-30,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,Quarterfinals,3,Bartoli M.,Wickmayer Y.,15,14,2,0,6,4,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
adac2bb298b4a50802384084,2010,2010-03-30,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,Quarterfinals,3,Williams V.,Radwanska A.,5,9,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
7245e6e7ce7474bfef0692ef,2010,2010-03-31,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Stosur S.,16,10,2,0,6,3,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
86b29b0b55b95bc85a0717ca,2010,2010-03-31,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,Quarterfinals,3,Henin J.,Wozniacki C.,33,2,2,1,6,7,6,3,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
93f6a17c3ee393dd014e0f14,2010,2010-04-01,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,Semifinals,3,Williams V.,Bartoli M.,5,15,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
394103cf0946750bdb10dfe7,2010,2010-04-02,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,Semifinals,3,Clijsters K.,Henin J.,16,33,2,1,6,2,6,7,7,6,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
be0e4e13cf8ec69a0bca82c2,2010,2010-04-03,Sony Ericsson Open,Miami,Premier,Outdoor,Hard,The Final,3,Clijsters K.,Williams V.,16,5,2,0,6,2,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
33ca8cd5b890e99f0e530d59,2010,2010-04-05,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Cabeza-Candela E.,Martic P.,237,64,2,1,1,6,7,6,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
0f9f252372d396ceabc4c299,2010,2010-04-05,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Hercog P.,Olaru I.,51,81,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
15a4ef9aa3b56dcfcc66a430,2010,2010-04-05,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Malek T.,Zahlavova S.,82,76,2,0,6,4,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
99f7d6ea6a2b2f07c8122962,2010,2010-04-05,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Rezai A.,Ruano Pascual V.,20,302,2,0,6,1,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
aa44fd3072b0208ae74fc643,2010,2010-04-05,MPS Group Championships,Ponte Vedra Beach,International,Outdoor,Clay,1st Round,3,Arvidsson S.,Gullickson C.,72,168,2,0,6,0,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
b624d79e81b1c52446e23372,2010,2010-04-05,MPS Group Championships,Ponte Vedra Beach,International,Outdoor,Clay,1st Round,3,Cibulkova D.,Czink M.,29,47,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
859d67a7c49b185850c877a7,2010,2010-04-05,MPS Group Championships,Ponte Vedra Beach,International,Outdoor,Clay,1st Round,3,Kudryavtseva A.,Craybas J.,78,93,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
de37057f8c048840cb5bfc9e,2010,2010-04-05,MPS Group Championships,Ponte Vedra Beach,International,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Makarova E.,30,63,2,1,7,5,5,7,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
0c427d0587be6b368b3c2fce,2010,2010-04-05,MPS Group Championships,Ponte Vedra Beach,International,Outdoor,Clay,1st Round,3,Wozniak A.,Stephens S.,39,377,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
ac6d0bfbb7bf99b6f4b3df7e,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Azarenka V.,Meusburger Y.,9,95,2,0,6,3,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
fab9e2118e0a7c30d59c2ad2,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Brianti A.,Coin J.,79,80,2,0,6,2,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
6214a6a44e264372f87bd025,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Cirstea S.,Kirilenko M.,36,31,2,1,4,6,7,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
461bc3523cdc5188f0569332,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Errani S.,Rus A.,43,113,2,0,6,1,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
3164eab3ec019b0fdef76077,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Halep S.,Benesova I.,166,70,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
0818becb579023500da47dbc,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Martinez-Sanchez M.J.,Voegele S.,28,69,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
26f3ad5ef50d47da21fe9ff9,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Medina Garrigues A.,Parra Santonja A.,42,86,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
8880613970e3130645fb479a,2010,2010-04-06,Andalucia Tennis Experience,Marbella,International,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Vinci R.,38,229,2,0,6,4,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
8164bb97d987a127a09bf21d,2010,2010-04-06,MPS Group Championships,Ponte Vedra Beach,International,Outdoor,Clay,1st Round,3,Goerges J.,Zahlavova Strycova B.,71,76,2,1,7,5,5,7,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2010w/2010.xls
