season,date,player,tournament,surface,elo
2018,2018-08-13,Lesia Tsurenko,cincinnati,hard,1739.47
2018,2018-08-13,Danielle Collins,cincinnati,hard,1680.43
2018,2018-08-13,Tatjana Maria,cincinnati,hard,1673.72
2018,2018-08-13,Allie Kiick,cincinnati,hard,1571.91
2018,2018-08-13,Daria Kasatkina,cincinnati,hard,1838.23
2018,2018-08-13,Petra Martic,cincinnati,hard,1784.44
2018,2018-08-13,Anastasia Pavlyuchenkova,cincinnati,hard,1664.37
2018,2018-08-13,Aleksandra Krunic,cincinnati,hard,1548.09
2018,2018-08-13,Naomi Osaka,cincinnati,hard,1755.52
2018,2018-08-13,Maria Sakkari,cincinnati,hard,1761.73
2018,2018-08-13,Marketa Vondrousova,cincinnati,hard,1610.31
2018,2018-08-13,Ashleigh Barty,cincinnati,hard,1898.81
2018,2018-08-13,Karolina Pliskova,cincinnati,hard,1893.79
2018,2018-08-13,Agnieszka Radwanska,cincinnati,hard,1667.23
2018,2018-08-13,Magdalena Rybarikova,cincinnati,hard,1687.47
2018,2018-08-13,Elise Mertens,cincinnati,hard,1851.2
2018,2018-08-13,Julia Goerges,cincinnati,hard,1812.2
2018,2018-08-13,Kristina Mladenovic,cincinnati,hard,1652.64
2018,2018-08-13,Anastasija Sevastova,cincinnati,hard,1785.33
2018,2018-08-13,Camila Giorgi,cincinnati,hard,1774.13
2018,2018-08-13,Stefanie Voegele,cincinnati,hard,1570.58
2018,2018-08-13,Svetlana Kuznetsova,cincinnati,hard,1718.45
2018,2018-08-13,Timea Babos,cincinnati,hard,1558.01
2018,2018-08-13,Amanda Anisimova,cincinnati,hard,1698.61
2018,2018-08-13,Aliaksandra Sasnovich,cincinnati,hard,1757.62
2018,2018-08-13,Viktoria Kuzmova,cincinnati,hard,1709.89
2018,2018-08-13,Anett Kontaveit,cincinnati,hard,1812.01
2018,2018-08-13,Barbora Strycova,cincinnati,hard,1719.25
2018,2018-08-13,Bethanie Mattek-Sands,cincinnati,hard,1462.87
2018,2018-08-13,Madison Keys,cincinnati,hard,1829.15
2018,2018-08-13,Kiki Bertens,cincinnati,hard,1920.17
2018,2018-08-13,Coco Vandeweghe,cincinnati,hard,1638.62
2018,2018-08-13,Aryna Sabalenka,cincinnati,hard,1701.54
2018,2018-08-13,Johanna Konta,cincinnati,hard,1734.39
2018,2018-08-13,Katerina Siniakova,cincinnati,hard,1609.39
2018,2018-08-13,Rebecca Peterson,cincinnati,hard,1688.54
2018,2018-08-13,Daria Gavrilova,cincinnati,hard,1611.84
2018,2018-08-13,Serena Williams,cincinnati,hard,1923.18
2018,2018-08-13,Svetlana Kuznetsova,cincinnati,hard,1705.91
2018,2018-08-13,Elina Svitolina,cincinnati,hard,1953.18
2018,2018-08-13,Kiki Bertens,cincinnati,hard,1938.53
2018,2018-08-13,Caroline Wozniacki,cincinnati,hard,1769.82
2018,2018-08-13,Petra Kvitova,cincinnati,hard,1947.31
2018,2018-08-13,Serena Williams,cincinnati,hard,1893.96
2018,2018-08-13,Anett Kontaveit,cincinnati,hard,1836.67
2018,2018-08-13,Maria Sakkari,cincinnati,hard,1737.07
2018,2018-08-13,Ajla Tomljanovic,cincinnati,hard,1719.07
2018,2018-08-13,Simona Halep,cincinnati,hard,2137.61
2018,2018-08-13,Madison Keys,cincinnati,hard,1853.43
2018,2018-08-13,Camila Giorgi,cincinnati,hard,1749.85
2018,2018-08-13,Tatjana Maria,cincinnati,hard,1664.32
2018,2018-08-13,Sloane Stephens,cincinnati,hard,1967.08
2018,2018-08-13,Viktoria Kuzmova,cincinnati,hard,1676.38
2018,2018-08-13,Kristina Mladenovic,cincinnati,hard,1686.14
2018,2018-08-13,Victoria Azarenka,cincinnati,hard,1689.77
2018,2018-08-13,Caroline Garcia,cincinnati,hard,1854.48
2018,2018-08-13,Alize Cornet,cincinnati,hard,1778.23
2018,2018-08-13,Ekaterina Makarova,cincinnati,hard,1699.79
2018,2018-08-13,Petra Martic,cincinnati,hard,1748.66
2018,2018-08-13,Amanda Anisimova,cincinnati,hard,1734.38
2018,2018-08-13,Aryna Sabalenka,cincinnati,hard,1744.83
2018,2018-08-13,Karolina Pliskova,cincinnati,hard,1850.5
2018,2018-08-13,Kaia Kanepi,cincinnati,hard,1671.74
2018,2018-08-13,Ashleigh Barty,cincinnati,hard,1911.82
2018,2018-08-13,Anastasia Pavlyuchenkova,cincinnati,hard,1658.52
2018,2018-08-13,Angelique Kerber,cincinnati,hard,2049.2
2018,2018-08-13,Lesia Tsurenko,cincinnati,hard,1772.08
2018,2018-08-13,Garbine Muguruza,cincinnati,hard,1753.01
2018,2018-08-13,Elise Mertens,cincinnati,hard,1867.42
2018,2018-08-13,Rebecca Peterson,cincinnati,hard,1672.32
2018,2018-08-13,Kiki Bertens,cincinnati,hard,1961.18
2018,2018-08-13,Anett Kontaveit,cincinnati,hard,1814.02
2018,2018-08-13,Elina Svitolina,cincinnati,hard,1967.18
2018,2018-08-13,Amanda Anisimova,cincinnati,hard,1720.37
2018,2018-08-13,Ekaterina Makarova,cincinnati,hard,1674.61
2018,2018-08-13,Lesia Tsurenko,cincinnati,hard,1797.26
2018,2018-08-13,Simona Halep,cincinnati,hard,2151.18
2018,2018-08-13,Ashleigh Barty,cincinnati,hard,1898.24
2018,2018-08-13,Caroline Garcia,cincinnati,hard,1813.12
2018,2018-08-13,Aryna Sabalenka,cincinnati,hard,1786.19
2018,2018-08-13,Petra Kvitova,cincinnati,hard,1958.83
2018,2018-08-13,Kristina Mladenovic,cincinnati,hard,1674.62
2018,2018-08-13,Sloane Stephens,cincinnati,hard,1926.55
2018,2018-08-13,Elise Mertens,cincinnati,hard,1907.95
2018,2018-08-13,Madison Keys,cincinnati,hard,1901.28
2018,2018-08-13,Angelique Kerber,cincinnati,hard,2001.35
2018,2018-08-13,Kiki Bertens,cincinnati,hard,1996.33
2018,2018-08-13,Elina Svitolina,cincinnati,hard,1932.03
2018,2018-08-13,Lesia Tsurenko,cincinnati,hard,1789.29
2018,2018-08-13,Simona Halep,cincinnati,hard,2159.15
2018,2018-08-13,Petra Kvitova,cincinnati,hard,1988.37
2018,2018-08-13,Elise Mertens,cincinnati,hard,1878.41
2018,2018-08-13,Aryna Sabalenka,cincinnati,hard,1831.8
2018,2018-08-13,Madison Keys,cincinnati,hard,1855.67
2018,2018-08-13,Petra Kvitova,cincinnati,hard,1951.79
2018,2018-08-13,Kiki Bertens,cincinnati,hard,2032.91
2018,2018-08-13,Aryna Sabalenka,cincinnati,hard,1821.92
2018,2018-08-13,Simona Halep,cincinnati,hard,2169.03
2018,2018-08-13,Kiki Bertens,cincinnati,hard,2092.22
2018,2018-08-13,Simona Halep,cincinnati,hard,2109.72
2018,2018-08-19,Kirsten Flipkens,new_haven,hard,1633.01
2018,2018-08-19,Emma Davis,new_haven,hard,1487.19
2018,2018-08-19,Sachia Vickery,new_haven,hard,1536.84
2018,2018-08-19,Magda Linette,new_haven,hard,1561.31
2018,2018-08-19,Dayana Yastremska,new_haven,hard,1561.27
2018,2018-08-19,Bernarda Pera,new_haven,hard,1591.74
2018,2018-08-19,Sofia Kenin,new_haven,hard,1638.51
2018,2018-08-19,Anna Karolina Schmiedlova,new_haven,hard,1479.2
2018,2018-08-19,Lara Arruabarrena,new_haven,hard,1590.92
2018,2018-08-19,Andrea Petkovic,new_haven,hard,1647.53
2018,2018-08-19,Vera Lapko,new_haven,hard,1613.54
2018,2018-08-19,Emina Bektas,new_haven,hard,1477.1
2018,2018-08-19,Petra Martic,new_haven,hard,1716.26
2018,2018-08-19,Carina Witthoeft,new_haven,hard,1487.84
2018,2018-08-19,Margarita Gasparyan,new_haven,hard,1526.65
2018,2018-08-19,Polona Hercog,new_haven,hard,1563.41
2018,2018-08-19,Christina Mchale,new_haven,hard,1519.96
2018,2018-08-19,Samantha Stosur,new_haven,hard,1615.32
2018,2018-08-19,Belinda Bencic,new_haven,hard,1682.74
2018,2018-08-19,Kurumi Nara,new_haven,hard,1438.79
2018,2018-08-19,Marketa Vondrousova,new_haven,hard,1585.99
2018,2018-08-19,Ellen Perez,new_haven,hard,1539.59
2018,2018-08-19,Tamara Zidansek,new_haven,hard,1630.25
2018,2018-08-19,Maria Sanchez,new_haven,hard,1490.84
2018,2018-08-19,Sara Sorribes Tormo,new_haven,hard,1583.41
2018,2018-08-19,Su-Wei Hsieh,new_haven,hard,1678.29
2018,2018-08-19,Maria Mateas,new_haven,hard,1495.9
2018,2018-08-19,Kristyna Pliskova,new_haven,hard,1643.73
2018,2018-08-19,Monica Niculescu,new_haven,hard,1642.3
2018,2018-08-19,Monica Puig,new_haven,hard,1617.47
2018,2018-08-19,Claire Liu,new_haven,hard,1586.56
2018,2018-08-19,Camila Giorgi,new_haven,hard,1761.15
2018,2018-08-19,Ana Bogdan,new_haven,hard,1682.92
2018,2018-08-19,Viktoria Kuzmova,new_haven,hard,1656.44
2018,2018-08-19,Pauline Parmentier,new_haven,hard,1620.02
2018,2018-08-19,Evgeniya Rodina,new_haven,hard,1574.33
2018,2018-08-19,Anna Blinkova,new_haven,hard,1600.18
2018,2018-08-19,Caroline Dunleavy,new_haven,hard,1485.44
2018,2018-08-19,Zarina Diyas,new_haven,hard,1633.54
2018,2018-08-19,Yulia Putintseva,new_haven,hard,1649.16
2018,2018-08-19,Whitney Osuigwe,new_haven,hard,1493.21
2018,2018-08-19,Asia Muhammad,new_haven,hard,1498.18
2018,2018-08-19,Alison Van Uytvanck,new_haven,hard,1680.26
2018,2018-08-19,Rebecca Peterson,new_haven,hard,1693.1
2018,2018-08-19,Johanna Larsson,new_haven,hard,1570.25
2018,2018-08-19,Aliaksandra Sasnovich,new_haven,hard,1767.8
2018,2018-08-19,Stefanie Voegele,new_haven,hard,1586.85
2018,2018-08-19,Valeria Savinykh,new_haven,hard,1500.89
2018,2018-08-19,Stefanie Voegele,new_haven,hard,1569.22
2018,2018-08-19,Samantha Stosur,new_haven,hard,1632.95
2018,2018-08-19,Vera Lapko,new_haven,hard,1595.44
2018,2018-08-19,Zarina Diyas,new_haven,hard,1651.64
2018,2018-08-19,Pauline Parmentier,new_haven,hard,1632.25
2018,2018-08-19,Carina Witthoeft,new_haven,hard,1475.61
2018,2018-08-19,Kristyna Pliskova,new_haven,hard,1631.11
2018,2018-08-19,Aliaksandra Sasnovich,new_haven,hard,1780.42
2018,2018-08-19,Belinda Bencic,new_haven,hard,1692.39
2018,2018-08-19,Whitney Osuigwe,new_haven,hard,1483.55
2018,2018-08-19,Anna Blinkova,new_haven,hard,1585.47
2018,2018-08-19,Ana Bogdan,new_haven,hard,1697.63
2018,2018-08-19,Kirsten Flipkens,new_haven,hard,1613.65
2018,2018-08-19,Tamara Zidansek,new_haven,hard,1649.6
2018,2018-08-19,Andrea Petkovic,new_haven,hard,1626.67
2018,2018-08-19,Monica Puig,new_haven,hard,1638.32
2018,2018-08-19,Margarita Gasparyan,new_haven,hard,1553.73
2018,2018-08-19,Su-Wei Hsieh,new_haven,hard,1651.21
2018,2018-08-19,Sofia Kenin,new_haven,hard,1622.3
2018,2018-08-19,Rebecca Peterson,new_haven,hard,1709.31
2018,2018-08-19,Dayana Yastremska,new_haven,hard,1580.48
2018,2018-08-19,Magda Linette,new_haven,hard,1542.11
2018,2018-08-19,Dayana Yastremska,new_haven,hard,1605.65
2018,2018-08-19,Belinda Bencic,new_haven,hard,1667.21
2018,2018-08-19,Camila Giorgi,new_haven,hard,1773.57
2018,2018-08-19,Samantha Stosur,new_haven,hard,1620.53
2018,2018-08-19,Pauline Parmentier,new_haven,hard,1620.78
2018,2018-08-19,Aliaksandra Sasnovich,new_haven,hard,1791.89
2018,2018-08-19,Margarita Gasparyan,new_haven,hard,1539.12
2018,2018-08-19,Monica Puig,new_haven,hard,1652.94
2018,2018-08-19,Zarina Diyas,new_haven,hard,1670.72
2018,2018-08-19,Tamara Zidansek,new_haven,hard,1630.51
2018,2018-08-19,Rebecca Peterson,new_haven,hard,1689.46
2018,2018-08-19,Ana Bogdan,new_haven,hard,1717.48
2018,2018-08-19,Monica Puig,new_haven,hard,1666.56
2018,2018-08-19,Timea Bacsinszky,new_haven,hard,1535.37
2018,2018-08-19,Aryna Sabalenka,new_haven,hard,1831.09
2018,2018-08-19,Samantha Stosur,new_haven,hard,1611.36
2018,2018-08-19,Camila Giorgi,new_haven,hard,1789.7
2018,2018-08-19,Ana Bogdan,new_haven,hard,1701.35
2018,2018-08-19,Daria Gavrilova,new_haven,hard,1629.5
2018,2018-08-19,Irina-Camelia Begu,new_haven,hard,1566.16
2018,2018-08-19,Barbora Strycova,new_haven,hard,1700.9
2018,2018-08-19,Carla Suarez Navarro,new_haven,hard,1753.07
2018,2018-08-19,Laura Siegemund,new_haven,hard,1583.15
2018,2018-08-19,Johanna Konta,new_haven,hard,1746.27
2018,2018-08-19,Julia Goerges,new_haven,hard,1828.92
2018,2018-08-19,Dominika Cibulkova,new_haven,hard,1750.49
2018,2018-08-19,Pauline Parmentier,new_haven,hard,1611.27
2018,2018-08-19,Anett Kontaveit,new_haven,hard,1823.52
2018,2018-08-19,Zarina Diyas,new_haven,hard,1693.55
2018,2018-08-19,Maria Sakkari,new_haven,hard,1714.25
2018,2018-08-19,Magdalena Rybarikova,new_haven,hard,1703.99
2018,2018-08-19,Coco Vandeweghe,new_haven,hard,1622.1
2018,2018-08-19,Petra Kvitova,new_haven,hard,1958.04
2018,2018-08-19,Agnieszka Radwanska,new_haven,hard,1660.99
2018,2018-08-19,Danielle Collins,new_haven,hard,1657.16
2018,2018-08-19,Dayana Yastremska,new_haven,hard,1628.92
2018,2018-08-19,Aliaksandra Sasnovich,new_haven,hard,1804.85
2018,2018-08-19,Kristina Mladenovic,new_haven,hard,1661.66
2018,2018-08-19,Ekaterina Makarova,new_haven,hard,1702.78
2018,2018-08-19,Karolina Pliskova,new_haven,hard,1822.33
2018,2018-08-19,Dayana Yastremska,new_haven,hard,1618.78
2018,2018-08-19,Julia Goerges,new_haven,hard,1839.07
2018,2018-08-19,Magdalena Rybarikova,new_haven,hard,1682.8
2018,2018-08-19,Ekaterina Makarova,new_haven,hard,1723.97
2018,2018-08-19,Monica Puig,new_haven,hard,1696.62
2018,2018-08-19,Anett Kontaveit,new_haven,hard,1793.46
2018,2018-08-19,Petra Kvitova,new_haven,hard,1965.6
2018,2018-08-19,Zarina Diyas,new_haven,hard,1685.98
2018,2018-08-19,Caroline Garcia,new_haven,hard,1833.74
2018,2018-08-19,Aliaksandra Sasnovich,new_haven,hard,1784.23
2018,2018-08-19,Belinda Bencic,new_haven,hard,1695.49
2018,2018-08-19,Camila Giorgi,new_haven,hard,1761.43
2018,2018-08-19,Aryna Sabalenka,new_haven,hard,1841.17
2018,2018-08-19,Daria Gavrilova,new_haven,hard,1619.42
2018,2018-08-19,Caroline Garcia,new_haven,hard,1802.05
2018,2018-08-19,Monica Puig,new_haven,hard,1728.31
2018,2018-08-19,Petra Kvitova,new_haven,hard,1930
2018,2018-08-19,Carla Suarez Navarro,new_haven,hard,1788.67
2018,2018-08-19,Ekaterina Makarova,new_haven,hard,1708.3
2018,2018-08-19,Julia Goerges,new_haven,hard,1854.75
2018,2018-08-19,Aryna Sabalenka,new_haven,hard,1855.08
2018,2018-08-19,Belinda Bencic,new_haven,hard,1681.58
2018,2018-08-19,Julia Goerges,new_haven,hard,1829.81
2018,2018-08-19,Aryna Sabalenka,new_haven,hard,1880.01
2018,2018-08-19,Monica Puig,new_haven,hard,1707.64
2018,2018-08-19,Carla Suarez Navarro,new_haven,hard,1809.34
2018,2018-08-19,Aryna Sabalenka,new_haven,hard,1903.03
2018,2018-08-19,Carla Suarez Navarro,new_haven,hard,1786.32
2018,2018-08-27,Nicole Gibbs,us_open,hard,1492.28
2018,2018-08-27,Carla Suarez Navarro,us_open,hard,1799.57
2018,2018-08-27,Laura Siegemund,us_open,hard,1561.51
2018,2018-08-27,Naomi Osaka,us_open,hard,1777.16
2018,2018-08-27,Caroline Garcia,us_open,hard,1835.68
2018,2018-08-27,Johanna Konta,us_open,hard,1712.64
2018,2018-08-27,Bernarda Pera,us_open,hard,1638.29
2018,2018-08-27,Yulia Putintseva,us_open,hard,1602.61
2018,2018-08-27,Monica Puig,us_open,hard,1732.5
2018,2018-08-27,Stefanie Voegele,us_open,hard,1544.37
2018,2018-08-27,Whitney Osuigwe,us_open,hard,1470.11
2018,2018-08-27,Camila Giorgi,us_open,hard,1774.87
2018,2018-08-27,Claire Liu,us_open,hard,1623.9
2018,2018-08-27,Polona Hercog,us_open,hard,1526.07
2018,2018-08-27,Kristina Mladenovic,us_open,hard,1698.08
2018,2018-08-27,Tamara Zidansek,us_open,hard,1594.09
2018,2018-08-27,Harmony Tan,us_open,hard,1466.52
2018,2018-08-27,Eugenie Bouchard,us_open,hard,1628.36
2018,2018-08-27,Caroline Dolehide,us_open,hard,1507.34
2018,2018-08-27,Carina Witthoeft,us_open,hard,1524.76
2018,2018-08-27,Su Wei Hsieh,us_open,hard,1762.23
2018,2018-08-27,Ekaterina Alexandrova,us_open,hard,1430.47
2018,2018-08-27,Margarita Gasparyan,us_open,hard,1533.49
2018,2018-08-27,Angelique Kerber,us_open,hard,2006.98
2018,2018-08-27,Daria Kasatkina,us_open,hard,1851.53
2018,2018-08-27,Timea Babos,us_open,hard,1544.72
2018,2018-08-27,Kirsten Flipkens,us_open,hard,1654.63
2018,2018-08-27,Coco Vandeweghe,us_open,hard,1581.13
2018,2018-08-27,Vania King,us_open,hard,1512.36
2018,2018-08-27,Natalia Vikhlyantseva,us_open,hard,1509.04
2018,2018-08-27,Simona Halep,us_open,hard,1993.37
2018,2018-08-27,Kaia Kanepi,us_open,hard,1788.09
2018,2018-08-27,Alison Van Uytvanck,us_open,hard,1652.42
2018,2018-08-27,Lesia Tsurenko,us_open,hard,1817.13
2018,2018-08-27,Zarina Diyas,us_open,hard,1660.92
2018,2018-08-27,Karolina Pliskova,us_open,hard,1847.39
2018,2018-08-27,Mona Barthel,us_open,hard,1525.84
2018,2018-08-27,Marketa Vondrousova,us_open,hard,1623.37
2018,2018-08-27,Pauline Parmentier,us_open,hard,1595.54
2018,2018-08-27,Madison Keys,us_open,hard,1871.41
2018,2018-08-27,Qiang Wang,us_open,hard,1728.88
2018,2018-08-27,Magdalena Rybarikova,us_open,hard,1643.59
2018,2018-08-27,Tatjana Maria,us_open,hard,1703.94
2018,2018-08-27,Agnieszka Radwanska,us_open,hard,1621.37
2018,2018-08-27,Anna Blinkova,us_open,hard,1541.24
2018,2018-08-27,Vera Zvonareva,us_open,hard,1592.82
2018,2018-08-27,Anhelina Kalinina,us_open,hard,1587.62
2018,2018-08-27,Kathinka Von Deichmann,us_open,hard,1518.44
2018,2018-08-27,Patty Schnyder,us_open,hard,1541.34
2018,2018-08-27,Maria Sharapova,us_open,hard,1803.07
2018,2018-08-27,Danielle Lao,us_open,hard,1489.03
2018,2018-08-27,Barbora Strycova,us_open,hard,1720.81
2018,2018-08-27,Aliaksandra Sasnovich,us_open,hard,1812.74
2018,2018-08-27,Belinda Bencic,us_open,hard,1653.06
2018,2018-08-27,Dalila Jakupovic,us_open,hard,1571.13
2018,2018-08-27,Jil Teichmann,us_open,hard,1553.74
2018,2018-08-27,Sorana Cirstea,us_open,hard,1627.42
2018,2018-08-27,Alison Riske Amritraj,us_open,hard,1463.97
2018,2018-08-27,Monica Niculescu,us_open,hard,1587.46
2018,2018-08-27,Julia Glushko,us_open,hard,1561.82
2018,2018-08-27,Yafan Wang,us_open,hard,1608.44
2018,2018-08-27,Anna Karolina Schmiedlova,us_open,hard,1450.45
2018,2018-08-27,Svetlana Kuznetsova,us_open,hard,1675.14
2018,2018-08-27,Venus Williams,us_open,hard,1818.28
2018,2018-08-27,Daria Saville,us_open,hard,1762.72
2018,2018-08-27,Sara Sorribes Tormo,us_open,hard,1560.27
2018,2018-08-27,Heather Watson,us_open,hard,1481.64
2018,2018-08-27,Kate Makarova,us_open,hard,1664.77
2018,2018-08-27,Serena Williams,us_open,hard,1903.29
2018,2018-08-27,Magda Linette,us_open,hard,1532.78
2018,2018-08-27,Andrea Petkovic,us_open,hard,1605.48
2018,2018-08-27,Jelena Ostapenko,us_open,hard,1825.24
2018,2018-08-27,Sofia Kenin,us_open,hard,1654.42
2018,2018-08-27,Madison Brengle,us_open,hard,1520.86
2018,2018-08-27,Caroline Wozniacki,us_open,hard,1792.75
2018,2018-08-27,Samantha Stosur,us_open,hard,1588.44
2018,2018-08-27,Garbine Muguruza,us_open,hard,1773.1
2018,2018-08-27,Shuai Zhang,us_open,hard,1543.05
2018,2018-08-27,Yanina Wickmayer,us_open,hard,1566.92
2018,2018-08-27,Petra Kvitova,us_open,hard,1939.23
2018,2018-08-27,Petra Martic,us_open,hard,1677.41
2018,2018-08-27,Lucie Safarova,us_open,hard,1765.12
2018,2018-08-27,Kateryna Bondarenko,us_open,hard,1462.02
2018,2018-08-27,Vera Lapko,us_open,hard,1623.69
2018,2018-08-27,Irina Camelia Begu,us_open,hard,1596.18
2018,2018-08-27,Jennifer Brady,us_open,hard,1544.51
2018,2018-08-27,Johanna Larsson,us_open,hard,1631.69
2018,2018-08-27,Alize Cornet,us_open,hard,1716.78
2018,2018-08-27,Anna Kalinskaya,us_open,hard,1456.23
2018,2018-08-27,Julia Goerges,us_open,hard,1838.54
2018,2018-08-27,Maria Sakkari,us_open,hard,1732.15
2018,2018-08-27,Asia Muhammad,us_open,hard,1480.28
2018,2018-08-27,Evgeniya Rodina,us_open,hard,1565.02
2018,2018-08-27,Sloane Stephens,us_open,hard,1935.86
2018,2018-08-27,Arantxa Rus,us_open,hard,1538.52
2018,2018-08-27,Dominika Cibulkova,us_open,hard,1770.39
2018,2018-08-27,Anett Kontaveit,us_open,hard,1734.05
2018,2018-08-27,Katerina Siniakova,us_open,hard,1668.8
2018,2018-08-27,Elina Svitolina,us_open,hard,1939.48
2018,2018-08-27,Sachia Vickery,us_open,hard,1529.38
2018,2018-08-27,Kateryna Baindl,us_open,hard,1507.92
2018,2018-08-27,Lara Arruabarrena,us_open,hard,1625.37
2018,2018-08-27,Aleksandra Krunic,us_open,hard,1586.63
2018,2018-08-27,Timea Bacsinszky,us_open,hard,1496.84
2018,2018-08-27,Ajla Tomljanovic,us_open,hard,1733.84
2018,2018-08-27,Lizette Cabrera,us_open,hard,1446.28
2018,2018-08-27,Marie Bouzkova,us_open,hard,1505.53
2018,2018-08-27,Ana Bogdan,us_open,hard,1722.81
2018,2018-08-27,Rebecca Peterson,us_open,hard,1725.91
2018,2018-08-27,Anastasia Pavlyuchenkova,us_open,hard,1622.08
2018,2018-08-27,Danielle Collins,us_open,hard,1641.53
2018,2018-08-27,Aryna Sabalenka,us_open,hard,1918.66
2018,2018-08-27,Christina Mchale,us_open,hard,1477.29
2018,2018-08-27,Francesca Di Lorenzo,us_open,hard,1539.38
2018,2018-08-27,Ons Jabeur,us_open,hard,1472.99
2018,2018-08-27,Ashleigh Barty,us_open,hard,1905
2018,2018-08-27,Anastasija Sevastova,us_open,hard,1821.73
2018,2018-08-27,Donna Vekic,us_open,hard,1717.57
2018,2018-08-27,Kristyna Pliskova,us_open,hard,1625.45
2018,2018-08-27,Kiki Bertens,us_open,hard,2097.88
2018,2018-08-27,Elise Mertens,us_open,hard,1884.61
2018,2018-08-27,Kurumi Nara,us_open,hard,1432.59
2018,2018-08-27,Karolina Muchova,us_open,hard,1560.71
2018,2018-08-27,Dayana Yastremska,us_open,hard,1566.48
2018,2018-08-27,Viktoria Hruncakova,us_open,hard,1498.89
2018,2018-08-27,Victoria Azarenka,us_open,hard,1711.72
2018,2018-08-27,Taylor Townsend,us_open,hard,1647.2
2018,2018-08-27,Amanda Anisimova,us_open,hard,1666.35
2018,2018-08-27,Serena Williams,us_open,hard,1911.42
2018,2018-08-27,Carina Witthoeft,us_open,hard,1516.62
2018,2018-08-27,Aryna Sabalenka,us_open,hard,1929.3
2018,2018-08-27,Vera Zvonareva,us_open,hard,1582.19
2018,2018-08-27,Lara Arruabarrena,us_open,hard,1596.09
2018,2018-08-27,Barbora Strycova,us_open,hard,1750.09
2018,2018-08-27,Garbine Muguruza,us_open,hard,1711.29
2018,2018-08-27,Karolina Muchova,us_open,hard,1622.51
2018,2018-08-27,Sorana Cirstea,us_open,hard,1606.08
2018,2018-08-27,Maria Sharapova,us_open,hard,1824.41
2018,2018-08-27,Lesia Tsurenko,us_open,hard,1854.33
2018,2018-08-27,Caroline Wozniacki,us_open,hard,1755.55
2018,2018-08-27,Irina Camelia Begu,us_open,hard,1570.75
2018,2018-08-27,Qiang Wang,us_open,hard,1754.3
2018,2018-08-27,Madison Keys,us_open,hard,1887.99
2018,2018-08-27,Bernarda Pera,us_open,hard,1621.71
2018,2018-08-27,Kiki Bertens,us_open,hard,2101.58
2018,2018-08-27,Francesca Di Lorenzo,us_open,hard,1535.68
2018,2018-08-27,Anhelina Kalinina,us_open,hard,1578.12
2018,2018-08-27,Sloane Stephens,us_open,hard,1945.36
2018,2018-08-27,Johanna Larsson,us_open,hard,1623.42
2018,2018-08-27,Angelique Kerber,us_open,hard,2015.25
2018,2018-08-27,Sofia Kenin,us_open,hard,1703.23
2018,2018-08-27,Maria Sakkari,us_open,hard,1683.35
2018,2018-08-27,Eugenie Bouchard,us_open,hard,1587.79
2018,2018-08-27,Marketa Vondrousova,us_open,hard,1663.94
2018,2018-08-27,Naomi Osaka,us_open,hard,1795.12
2018,2018-08-27,Julia Glushko,us_open,hard,1543.85
2018,2018-08-27,Daria Kasatkina,us_open,hard,1807.08
2018,2018-08-27,Aliaksandra Sasnovich,us_open,hard,1857.19
2018,2018-08-27,Dominika Cibulkova,us_open,hard,1809.45
2018,2018-08-27,Su Wei Hsieh,us_open,hard,1723.17
2018,2018-08-27,Kate Makarova,us_open,hard,1723.26
2018,2018-08-27,Julia Goerges,us_open,hard,1780.05
2018,2018-08-27,Taylor Townsend,us_open,hard,1626.07
2018,2018-08-27,Jelena Ostapenko,us_open,hard,1846.36
2018,2018-08-27,Yafan Wang,us_open,hard,1598.07
2018,2018-08-27,Petra Kvitova,us_open,hard,1949.6
2018,2018-08-27,Elina Svitolina,us_open,hard,1955.88
2018,2018-08-27,Tatjana Maria,us_open,hard,1687.55
2018,2018-08-27,Vania King,us_open,hard,1494.25
2018,2018-08-27,Rebecca Peterson,us_open,hard,1744.01
2018,2018-08-27,Vera Lapko,us_open,hard,1609.12
2018,2018-08-27,Elise Mertens,us_open,hard,1899.18
2018,2018-08-27,Kirsten Flipkens,us_open,hard,1606.9
2018,2018-08-27,Aleksandra Krunic,us_open,hard,1634.36
2018,2018-08-27,Karolina Pliskova,us_open,hard,1873.64
2018,2018-08-27,Ana Bogdan,us_open,hard,1696.56
2018,2018-08-27,Daria Saville,us_open,hard,1716.89
2018,2018-08-27,Victoria Azarenka,us_open,hard,1757.55
2018,2018-08-27,Jil Teichmann,us_open,hard,1537.25
2018,2018-08-27,Kaia Kanepi,us_open,hard,1804.57
2018,2018-08-27,Lucie Safarova,us_open,hard,1740.41
2018,2018-08-27,Ashleigh Barty,us_open,hard,1929.71
2018,2018-08-27,Anastasija Sevastova,us_open,hard,1841.13
2018,2018-08-27,Claire Liu,us_open,hard,1604.5
2018,2018-08-27,Monica Puig,us_open,hard,1704.04
2018,2018-08-27,Caroline Garcia,us_open,hard,1864.14
2018,2018-08-27,Venus Williams,us_open,hard,1853.31
2018,2018-08-27,Camila Giorgi,us_open,hard,1739.84
2018,2018-08-27,Ajla Tomljanovic,us_open,hard,1686.44
2018,2018-08-27,Katerina Siniakova,us_open,hard,1716.2
2018,2018-08-27,Carla Suarez Navarro,us_open,hard,1828.21
2018,2018-08-27,Kristina Mladenovic,us_open,hard,1669.45
