date,tournament,surface,round,winner_name,loser_name,score,best_of,sackmann_source_ref,sackmann_tourney_id,sackmann_match_num,sackmann_tourney_level,provider
2015-02-23,Acapulco,Hard,SF,Timea Bacsinszky,Sesil Karatantcheva,6-2 6-4,3,2015-1002-30,2015-1002,30,I,sackmann-local
2015-02-23,Acapulco,Hard,F,Timea Bacsinszky,Caroline Garcia,6-3 6-0,3,2015-1002-31,2015-1002,31,I,sackmann-local
2015-02-23,Acapulco,Hard,R32,Timea Bacsinszky,Richel Hogenkamp,2-6 6-2 6-3,3,2015-1002-4,2015-1002,4,I,sackmann-local
2015-02-23,Acapulco,Hard,R32,Kiki Bertens,Roberta Vinci,6-5 RET,3,2015-1002-5,2015-1002,5,I,sackmann-local
2015-02-23,Acapulco,Hard,R32,Sesil Karatantcheva,Marie Bouzkova,6-4 6-3,3,2015-1002-6,2015-1002,6,I,sackmann-local
2015-02-23,Acapulco,Hard,R32,Monica Puig,Tereza Smitkova,6-4 3-6 6-3,3,2015-1002-7,2015-1002,7,I,sackmann-local
2015-02-23,Acapulco,Hard,R32,Sara Errani,Lucie Hradecka,6-1 6-3,3,2015-1002-8,2015-1002,8,I,sackmann-local
2015-02-23,Acapulco,Hard,R32,Mariana Duque Marino,Louisa Chirico,1-6 6-3 7-5,3,2015-1002-9,2015-1002,9,I,sackmann-local
2015-02-23,Doha,Hard,R32,Jelena Jankovic,Saisai Zheng,6-0 6-2,3,2015-1003-1,2015-1003,1,P,sackmann-local
2015-02-23,Doha,Hard,R32,Venus Williams,Casey Dellacqua,3-6 6-2 6-1,3,2015-1003-10,2015-1003,10,P,sackmann-local
2015-02-23,Doha,Hard,R32,Barbora Strycova,Sabine Lisicki,7-5 6-4,3,2015-1003-11,2015-1003,11,P,sackmann-local
2015-02-23,Doha,Hard,R32,Flavia Pennetta,Svetlana Kuznetsova,3-6 6-4 6-2,3,2015-1003-12,2015-1003,12,P,sackmann-local
2015-02-23,Doha,Hard,R16,Petra Kvitova,Jelena Jankovic,6-3 1-1 RET,3,2015-1003-13,2015-1003,13,P,sackmann-local
2015-02-23,Doha,Hard,R16,Carla Suarez Navarro,Karolina Pliskova,7-6(2) 6-4,3,2015-1003-14,2015-1003,14,P,sackmann-local
2015-02-23,Doha,Hard,R16,Lucie Safarova,Kate Makarova,6-2 6-7(5) 6-3,3,2015-1003-15,2015-1003,15,P,sackmann-local
2015-02-23,Doha,Hard,R16,Andrea Petkovic,Zarina Diyas,5-7 6-2 6-4,3,2015-1003-16,2015-1003,16,P,sackmann-local
2015-02-23,Doha,Hard,R16,Venus Williams,Barbora Strycova,7-5 3-6 7-6(5),3,2015-1003-17,2015-1003,17,P,sackmann-local
2015-02-23,Doha,Hard,R16,Agnieszka Radwanska,Flavia Pennetta,6-1 6-1,3,2015-1003-18,2015-1003,18,P,sackmann-local
2015-02-23,Doha,Hard,R16,Victoria Azarenka,Elina Svitolina,6-3 6-7(4) 6-1,3,2015-1003-19,2015-1003,19,P,sackmann-local
2015-02-23,Doha,Hard,R32,Victoria Azarenka,Angelique Kerber,6-0 6-3,3,2015-1003-2,2015-1003,2,P,sackmann-local
2015-02-23,Doha,Hard,R16,Caroline Wozniacki,Alexandra Dulgheru,6-1 3-0 RET,3,2015-1003-20,2015-1003,20,P,sackmann-local
2015-02-23,Doha,Hard,QF,Carla Suarez Navarro,Petra Kvitova,3-6 6-0 6-3,3,2015-1003-21,2015-1003,21,P,sackmann-local
2015-02-23,Doha,Hard,QF,Lucie Safarova,Andrea Petkovic,6-2 6-1,3,2015-1003-22,2015-1003,22,P,sackmann-local
2015-02-23,Doha,Hard,QF,Venus Williams,Agnieszka Radwanska,6-4 1-6 6-3,3,2015-1003-23,2015-1003,23,P,sackmann-local
2015-02-23,Doha,Hard,QF,Victoria Azarenka,Caroline Wozniacki,6-3 6-1,3,2015-1003-24,2015-1003,24,P,sackmann-local
2015-02-23,Doha,Hard,SF,Lucie Safarova,Carla Suarez Navarro,6-3 6-2,3,2015-1003-25,2015-1003,25,P,sackmann-local
2015-02-23,Doha,Hard,SF,Victoria Azarenka,Venus Williams,2-6 6-2 6-4,3,2015-1003-26,2015-1003,26,P,sackmann-local
2015-02-23,Doha,Hard,F,Lucie Safarova,Victoria Azarenka,6-4 6-3,3,2015-1003-27,2015-1003,27,P,sackmann-local
2015-02-23,Doha,Hard,R32,Elina Svitolina,Daria Saville,6-4 5-7 6-4,3,2015-1003-3,2015-1003,3,P,sackmann-local
2015-02-23,Doha,Hard,R32,Alexandra Dulgheru,Alize Cornet,6-4 3-6 6-1,3,2015-1003-4,2015-1003,4,P,sackmann-local
2015-02-23,Doha,Hard,R32,Karolina Pliskova,Stefanie Voegele,7-6(4) 6-4,3,2015-1003-5,2015-1003,5,P,sackmann-local
2015-02-23,Doha,Hard,R32,Carla Suarez Navarro,Garbine Muguruza,6-5 RET,3,2015-1003-6,2015-1003,6,P,sackmann-local
2015-02-23,Doha,Hard,R32,Lucie Safarova,Samantha Stosur,7-6(3) 6-4,3,2015-1003-7,2015-1003,7,P,sackmann-local
2015-02-23,Doha,Hard,R32,Zarina Diyas,Ons Jabeur,6-3 6-2,3,2015-1003-8,2015-1003,8,P,sackmann-local
2015-02-23,Doha,Hard,R32,Andrea Petkovic,Kirsten Flipkens,6-7(5) 6-3 6-2,3,2015-1003-9,2015-1003,9,P,sackmann-local
2015-03-02,Monterrey,Hard,R32,Ana Ivanovic,Nicole Vaidisova,6-1 7-6(4),3,2015-1039-1,2015-1039,1,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Kristina Mladenovic,Tereza Smitkova,6-4 6-4,3,2015-1039-10,2015-1039,10,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Vera Zvonareva,Alison Riske Amritraj,6-4 6-0,3,2015-1039-11,2015-1039,11,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Caroline Garcia,Karin Knapp,7-5 7-6(5),3,2015-1039-12,2015-1039,12,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Francesca Schiavone,Bethanie Mattek Sands,3-6 7-6(3) 6-4,3,2015-1039-13,2015-1039,13,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Polona Hercog,Ana Sofia Sanchez,6-2 6-3,3,2015-1039-14,2015-1039,14,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Magdalena Rybarikova,Jovana Jaksic,6-3 3-6 7-5,3,2015-1039-15,2015-1039,15,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Daniela Hantuchova,Monica Puig,7-6(1) 3-6 7-5,3,2015-1039-16,2015-1039,16,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Ana Ivanovic,Pauline Parmentier,6-3 6-2,3,2015-1039-17,2015-1039,17,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Kristina Mladenovic,Vera Zvonareva,6-4 6-2,3,2015-1039-18,2015-1039,18,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Caroline Garcia,Francesca Schiavone,7-6(2) 6-0,3,2015-1039-19,2015-1039,19,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Urszula Radwanska,Maria Teresa Torro Flor,7-6(0) 7-6(3),3,2015-1039-2,2015-1039,2,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Magdalena Rybarikova,Polona Hercog,7-5 3-6 7-6(9),3,2015-1039-20,2015-1039,20,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Urszula Radwanska,Daniela Hantuchova,6-2 6-4,3,2015-1039-21,2015-1039,21,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Timea Bacsinszky,Lesia Tsurenko,4-6 6-4 6-4,3,2015-1039-22,2015-1039,22,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Anastasia Pavlyuchenkova,Johanna Larsson,6-4 6-4,3,2015-1039-23,2015-1039,23,I,sackmann-local
2015-03-02,Monterrey,Hard,R16,Sara Errani,Timea Babos,6-3 6-3,3,2015-1039-24,2015-1039,24,I,sackmann-local
2015-03-02,Monterrey,Hard,QF,Ana Ivanovic,Kristina Mladenovic,6-3 6-2,3,2015-1039-25,2015-1039,25,I,sackmann-local
2015-03-02,Monterrey,Hard,QF,Caroline Garcia,Magdalena Rybarikova,7-5 0-0 RET,3,2015-1039-26,2015-1039,26,I,sackmann-local
2015-03-02,Monterrey,Hard,QF,Timea Bacsinszky,Urszula Radwanska,6-4 6-2,3,2015-1039-27,2015-1039,27,I,sackmann-local
2015-03-02,Monterrey,Hard,QF,Sara Errani,Anastasia Pavlyuchenkova,7-5 6-4,3,2015-1039-28,2015-1039,28,I,sackmann-local
2015-03-02,Monterrey,Hard,SF,Caroline Garcia,Ana Ivanovic,6-1 6-4,3,2015-1039-29,2015-1039,29,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Lesia Tsurenko,Shelby Rogers,6-2 6-0,3,2015-1039-3,2015-1039,3,I,sackmann-local
2015-03-02,Monterrey,Hard,SF,Timea Bacsinszky,Sara Errani,6-0 4-6 7-6(3),3,2015-1039-30,2015-1039,30,I,sackmann-local
2015-03-02,Monterrey,Hard,F,Timea Bacsinszky,Caroline Garcia,4-6 6-2 6-4,3,2015-1039-31,2015-1039,31,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Timea Bacsinszky,Yanina Wickmayer,7-6(8) 3-6 6-4,3,2015-1039-4,2015-1039,4,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Anastasia Pavlyuchenkova,Anna Karolina Schmiedlova,4-6 6-3 6-0,3,2015-1039-5,2015-1039,5,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Johanna Larsson,Kiki Bertens,6-3 6-2,3,2015-1039-6,2015-1039,6,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Timea Babos,Silvia Soler Espinosa,6-4 6-3,3,2015-1039-7,2015-1039,7,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Sara Errani,Lauren Davis,6-0 6-3,3,2015-1039-8,2015-1039,8,I,sackmann-local
2015-03-02,Monterrey,Hard,R32,Pauline Parmentier,Aleksandra Krunic,3-6 6-4 6-1,3,2015-1039-9,2015-1039,9,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Caroline Wozniacki,Yafan Wang,6-3 6-1,3,2015-1041-1,2015-1041,1,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Carina Witthoeft,Misaki Doi,7-5 7-5,3,2015-1041-10,2015-1041,10,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Klara Koukalova,Patricia Mayr Achleitner,6-1 6-3,3,2015-1041-11,2015-1041,11,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Su Wei Hsieh,Casey Dellacqua,7-5 2-6 6-3,3,2015-1041-12,2015-1041,12,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Misa Eguchi,An Sophie Mestach,2-6 7-5 6-3,3,2015-1041-13,2015-1041,13,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Yulia Putintseva,Jawairiah Noordin,6-2 6-1,3,2015-1041-14,2015-1041,14,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Elizaveta Kulichkova,Bojana Jovanovski,6-3 6-3,3,2015-1041-15,2015-1041,15,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Kurumi Nara,Stefanie Voegele,6-3 7-6(4),3,2015-1041-16,2015-1041,16,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Caroline Wozniacki,Lin Zhu,6-4 6-1,3,2015-1041-17,2015-1041,17,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Carina Witthoeft,Klara Koukalova,7-6(3) 6-0,3,2015-1041-18,2015-1041,18,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Su Wei Hsieh,Misa Eguchi,6-3 3-6 6-0,3,2015-1041-19,2015-1041,19,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Magda Linette,Qiang Wang,2-6 6-3 6-0,3,2015-1041-2,2015-1041,2,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Elizaveta Kulichkova,Yulia Putintseva,6-0 6-2,3,2015-1041-20,2015-1041,20,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Kurumi Nara,Magda Linette,7-5 5-7 7-6(6),3,2015-1041-21,2015-1041,21,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Jarmila Gajdosova,Luksika Kumkhum,7-5 6-2,3,2015-1041-22,2015-1041,22,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Julia Goerges,Kateryna Baindl,6-1 6-2,3,2015-1041-23,2015-1041,23,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R16,Alexandra Dulgheru,Ying Ying Duan,6-4 6-1,3,2015-1041-24,2015-1041,24,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,QF,Caroline Wozniacki,Carina Witthoeft,6-3 6-1,3,2015-1041-25,2015-1041,25,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,QF,Su Wei Hsieh,Elizaveta Kulichkova,7-6(4) 4-6 6-0,3,2015-1041-26,2015-1041,26,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,QF,Jarmila Gajdosova,Kurumi Nara,6-4 3-6 6-4,3,2015-1041-27,2015-1041,27,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,QF,Alexandra Dulgheru,Julia Goerges,7-6(5) 7-5,3,2015-1041-28,2015-1041,28,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,SF,Caroline Wozniacki,Su Wei Hsieh,6-2 6-2,3,2015-1041-29,2015-1041,29,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Luksika Kumkhum,Junri Namigata,6-3 7-6(4),3,2015-1041-3,2015-1041,3,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,SF,Alexandra Dulgheru,Jarmila Gajdosova,5-7 7-5 7-6(4),3,2015-1041-30,2015-1041,30,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,F,Caroline Wozniacki,Alexandra Dulgheru,4-6 6-2 6-1,3,2015-1041-31,2015-1041,31,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Jarmila Gajdosova,Cagla Buyukakcay,7-5 6-4,3,2015-1041-4,2015-1041,4,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Julia Goerges,Alla Kudryavtseva,6-1 7-6(2),3,2015-1041-5,2015-1041,5,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Kateryna Baindl,Saisai Zheng,6-3 6-4,3,2015-1041-6,2015-1041,6,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Ying Ying Duan,Yi Fan Xu,6-0 3-6 6-3,3,2015-1041-7,2015-1041,7,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Alexandra Dulgheru,Sabine Lisicki,6-4 7-5,3,2015-1041-8,2015-1041,8,I,sackmann-local
2015-03-02,Kuala Lumpur,Hard,R32,Lin Zhu,Yuliya Beygelzimer,6-4 4-6 6-3,3,2015-1041-9,2015-1041,9,I,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Monica Niculescu,Aleksandra Krunic,6-2 6-1,3,2015-609-1,2015-609,1,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Sesil Karatantcheva,Tsvetana Pironkova,7-5 6-1,3,2015-609-10,2015-609,10,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Christina Mchale,Petra Cetkovska,6-4 7-5,3,2015-609-11,2015-609,11,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Donna Vekic,Louisa Chirico,6-4 6-3,3,2015-609-12,2015-609,12,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Lesia Tsurenko,Annika Beck,6-1 6-3,3,2015-609-13,2015-609,13,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Klara Koukalova,Daniela Hantuchova,6-4 1-6 6-3,3,2015-609-14,2015-609,14,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Lauren Davis,Anna Karolina Schmiedlova,6-2 6-2,3,2015-609-15,2015-609,15,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Bojana Jovanovski,Kiki Bertens,6-3 6-4,3,2015-609-16,2015-609,16,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Ons Jabeur,Kaia Kanepi,7-5 6-2,3,2015-609-17,2015-609,17,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Yulia Putintseva,Tereza Smitkova,6-4 6-4,3,2015-609-18,2015-609,18,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Polona Hercog,Vera Zvonareva,6-1 6-1,3,2015-609-19,2015-609,19,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Sachia Vickery,Alla Kudryavtseva,7-6(6) 7-6(6),3,2015-609-2,2015-609,2,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Roberta Vinci,Jarmila Gajdosova,4-6 6-1 6-2,3,2015-609-20,2015-609,20,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Lin Zhu,Francesca Schiavone,0-6 6-3 6-3,3,2015-609-21,2015-609,21,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Madison Brengle,Saisai Zheng,6-3 6-0,3,2015-609-22,2015-609,22,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Katerina Siniakova,Evgeniya Rodina,6-3 6-3,3,2015-609-23,2015-609,23,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Taylor Townsend,Bethanie Mattek Sands,6-4 5-7 7-5,3,2015-609-24,2015-609,24,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Kirsten Flipkens,Shelby Rogers,6-2 6-4,3,2015-609-25,2015-609,25,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Yanina Wickmayer,Karin Knapp,6-1 7-5,3,2015-609-26,2015-609,26,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Sloane Stephens,Chanelle Scheepers,7-5 7-5,3,2015-609-27,2015-609,27,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Mona Barthel,Kristina Mladenovic,6-3 5-7 6-4,3,2015-609-28,2015-609,28,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Alison Van Uytvanck,Kurumi Nara,4-6 6-3 6-2,3,2015-609-29,2015-609,29,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Irina Falconi,Ajla Tomljanovic,7-6(6) 6-4,3,2015-609-3,2015-609,3,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Marina Erakovic,Grace Min,6-3 6-1,3,2015-609-30,2015-609,30,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Elena Vesnina,Kateryna Baindl,6-3 6-3,3,2015-609-31,2015-609,31,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Daria Saville,Silvia Soler Espinosa,6-3 6-4,3,2015-609-32,2015-609,32,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Serena Williams,Monica Niculescu,7-5 7-5,3,2015-609-33,2015-609,33,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Zarina Diyas,Donna Vekic,6-3 6-3,3,2015-609-34,2015-609,34,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Svetlana Kuznetsova,Katerina Siniakova,7-6(2) 6-2,3,2015-609-35,2015-609,35,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Sloane Stephens,Angelique Kerber,7-6(6) 6-2,3,2015-609-36,2015-609,36,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Lucie Safarova,Mona Barthel,6-4 7-6(4),3,2015-609-37,2015-609,37,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Elina Svitolina,Alison Van Uytvanck,4-6 7-6(4) 6-1,3,2015-609-38,2015-609,38,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Timea Bacsinszky,Marina Erakovic,4-6 6-3 6-2,3,2015-609-39,2015-609,39,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Lara Arruabarrena,Magdalena Rybarikova,6-0 6-1,3,2015-609-4,2015-609,4,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Kate Makarova,Elena Vesnina,6-4 6-0,3,2015-609-40,2015-609,40,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Simona Halep,Daria Saville,2-6 6-1 6-2,3,2015-609-41,2015-609,41,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Varvara Lepchenko,Sachia Vickery,6-4 6-1,3,2015-609-42,2015-609,42,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Garbine Muguruza,Irina Falconi,4-6 6-2 6-3,3,2015-609-43,2015-609,43,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Karolina Pliskova,Lara Arruabarrena,6-3 7-5,3,2015-609-44,2015-609,44,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Carla Suarez Navarro,Monica Puig,6-1 6-1,3,2015-609-45,2015-609,45,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Anastasia Pavlyuchenkova,Barbora Strycova,6-3 6-3,3,2015-609-46,2015-609,46,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Heather Watson,Camila Giorgi,7-5 7-5,3,2015-609-47,2015-609,47,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Agnieszka Radwanska,Alison Riske Amritraj,6-3 6-1,3,2015-609-48,2015-609,48,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Eugenie Bouchard,Lucie Hradecka,6-2 6-2,3,2015-609-49,2015-609,49,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Monica Puig,Nicole Gibbs,6-3 7-5,3,2015-609-5,2015-609,5,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Coco Vandeweghe,Sesil Karatantcheva,6-2 6-3,3,2015-609-50,2015-609,50,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Alize Cornet,Christina Mchale,4-6 6-2 6-1,3,2015-609-51,2015-609,51,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Lesia Tsurenko,Andrea Petkovic,6-3 4-6 6-4,3,2015-609-52,2015-609,52,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Madison Keys,Klara Koukalova,6-3 6-2,3,2015-609-53,2015-609,53,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Jelena Jankovic,Lauren Davis,6-7(5) 6-0 6-4,3,2015-609-54,2015-609,54,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Belinda Bencic,Bojana Jovanovski,6-2 7-6(2),3,2015-609-55,2015-609,55,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Caroline Wozniacki,Ons Jabeur,7-6(3) 6-4,3,2015-609-56,2015-609,56,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Ana Ivanovic,Yulia Putintseva,6-3 6-1,3,2015-609-57,2015-609,57,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Caroline Garcia,Polona Hercog,6-4 6-7(5) 6-4,3,2015-609-58,2015-609,58,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Sabine Lisicki,Roberta Vinci,6-1 5-7 6-4,3,2015-609-59,2015-609,59,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Anastasia Pavlyuchenkova,Johanna Larsson,6-4 6-3,3,2015-609-6,2015-609,6,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Sara Errani,Lin Zhu,6-0 4-6 6-2,3,2015-609-60,2015-609,60,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Flavia Pennetta,Madison Brengle,6-4 6-2,3,2015-609-61,2015-609,61,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Samantha Stosur,Taylor Townsend,6-4 6-2,3,2015-609-62,2015-609,62,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Victoria Azarenka,Kirsten Flipkens,6-2 6-4,3,2015-609-63,2015-609,63,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R64,Maria Sharapova,Yanina Wickmayer,6-1 7-5,3,2015-609-64,2015-609,64,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Serena Williams,Zarina Diyas,6-2 6-0,3,2015-609-65,2015-609,65,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Sloane Stephens,Svetlana Kuznetsova,7-6(4) 1-6 6-4,3,2015-609-66,2015-609,66,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Elina Svitolina,Lucie Safarova,7-6(5) 7-5,3,2015-609-67,2015-609,67,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Timea Bacsinszky,Kate Makarova,3-6 7-5 6-4,3,2015-609-68,2015-609,68,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Simona Halep,Varvara Lepchenko,6-1 3-6 6-1,3,2015-609-69,2015-609,69,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Heather Watson,Julia Goerges,6-4 5-7 6-3,3,2015-609-7,2015-609,7,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Karolina Pliskova,Garbine Muguruza,7-5 6-4,3,2015-609-70,2015-609,70,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Carla Suarez Navarro,Anastasia Pavlyuchenkova,7-6(4) 6-7(5) 6-0,3,2015-609-71,2015-609,71,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Heather Watson,Agnieszka Radwanska,6-4 6-4,3,2015-609-72,2015-609,72,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Eugenie Bouchard,Coco Vandeweghe,6-3 6-2,3,2015-609-73,2015-609,73,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Lesia Tsurenko,Alize Cornet,7-5 1-6 6-2,3,2015-609-74,2015-609,74,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Jelena Jankovic,Madison Keys,5-7 6-4 6-3,3,2015-609-75,2015-609,75,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Belinda Bencic,Caroline Wozniacki,6-4 6-4,3,2015-609-76,2015-609,76,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Caroline Garcia,Ana Ivanovic,6-2 5-7 6-2,3,2015-609-77,2015-609,77,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Sabine Lisicki,Sara Errani,6-4 6-2,3,2015-609-78,2015-609,78,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Flavia Pennetta,Samantha Stosur,6-4 6-2,3,2015-609-79,2015-609,79,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Alison Riske Amritraj,Mirjana Lucic,6-2 6-3,3,2015-609-8,2015-609,8,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R32,Maria Sharapova,Victoria Azarenka,6-4 6-3,3,2015-609-80,2015-609,80,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R16,Serena Williams,Sloane Stephens,6-7(3) 6-2 6-2,3,2015-609-81,2015-609,81,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R16,Timea Bacsinszky,Elina Svitolina,4-6 6-1 6-1,3,2015-609-82,2015-609,82,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R16,Simona Halep,Karolina Pliskova,6-4 6-4,3,2015-609-83,2015-609,83,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R16,Carla Suarez Navarro,Heather Watson,7-6(5) 3-6 6-1,3,2015-609-84,2015-609,84,PM,sackmann-local
